#separator:tab		
#separator:tab		
#separator:tab	
#separator:tab		
#separator:tab			
同日	[sound:k-0001_同日.mp3]<br>どうじつ <br> the same day
[sound:s-3085_困難な試練に立ち向かう。.mp3]	<b>試練</b> <br> 困難な試練に立ち向かう。<br> こんなんなしれんにたちむかう <br>Confronting difficult trials.
急激	[sound:k-3086_急激.mp3]<br>きゅうげき <br> sudden, precipitous, radical
sudden, precipitous, radical	<b>急激<b> <br> きゅうげき <br>[sound:k-3086_急激.mp3]
[sound:k-3086_急激.mp3]	sudden, precipitous, radical<br> <b>急激</b> <br> (きゅうげき)
<b>試す</b> <br> この新しいアプリを試してみてください。	[sound:s-3086_この新しいアプリを試してみてください。.mp3] <br> このあたらしいアプリをためしてみてください。 <br>Please try this new app.
[sound:s-3086_この新しいアプリを試してみてください。.mp3]	<b>試す</b> <br> この新しいアプリを試してみてください。<br> このあたらしいアプリをためしてみてください <br>Please try this new app.
急性	[sound:k-3087_急性.mp3]<br>きゅうせい <br> acute (e.g. illness)
acute (e.g. illness)	<b>急性<b> <br> きゅうせい <br>[sound:k-3087_急性.mp3]
[sound:k-3087_急性.mp3]	acute<br> <b>e.g. illness) (急性</b> <br> (きゅうせい)
<b>試作</b> <br> 製品の試作を開始します。	[sound:s-3087_製品の試作を開始します。.mp3] <br> せいひんのしさくをかいしします。 <br>We will start the trial production of the product.
[sound:s-3087_製品の試作を開始します。.mp3]	<b>試作</b> <br> 製品の試作を開始します。<br> せいひんのしさくをかいしします <br>We will start the trial production of the product.
急進	[sound:k-3088_急進.mp3]<br>きゅうしん <br> rapid progress, radical
rapid progress, radical	<b>急進<b> <br> きゅうしん <br>[sound:k-3088_急進.mp3]
[sound:k-3088_急進.mp3]	rapid progress, radical<br> <b>急進</b> <br> (きゅうしん)
<b>試金石</b> <br> この問題が彼の忠誠心の試金石です。	[sound:s-3088_この問題が彼の忠誠心の試金石です。.mp3] <br> このもんだいがかれのちゅうせいしんのしきんせきです。 <br>This issue is the touchstone of his loyalty.
[sound:s-3088_この問題が彼の忠誠心の試金石です。.mp3]	<b>試金石</b> <br> この問題が彼の忠誠心の試金石です。<br> このもんだいがかれのちゅうせいしんのしきんせきです <br>This issue is the touchstone of his loyalty.
急増	[sound:k-3089_急増.mp3]<br>きゅうぞう <br> explosion, proliferation, surge
explosion, proliferation, surge	<b>急増<b> <br> きゅうぞう <br>[sound:k-3089_急増.mp3]
[sound:k-3089_急増.mp3]	explosion, proliferation, surge<br> <b>急増</b> <br> (きゅうぞう)
<b>家族</b> <br> 家族でピクニックに行きます。	[sound:s-3089_家族でピクニックに行きます。.mp3] <br> かぞくでピクニックにいきます。 <br>We're going on a picnic with the family.
[sound:s-3089_家族でピクニックに行きます。.mp3]	<b>家族</b> <br> 家族でピクニックに行きます。<br> かぞくでピクニックにいきます <br>We're going on a picnic with the family.
禁止	[sound:k-3090_禁止.mp3]<br>きんし <br> prohibition, inhibition, ban
prohibition, inhibition, ban	<b>禁止<b> <br> きんし <br>[sound:k-3090_禁止.mp3]
[sound:k-3090_禁止.mp3]	prohibition, inhibition, ban<br> <b>禁止</b> <br> (きんし)
<b>族</b> <br> 彼は先住民族の一員です。	[sound:s-3090_彼は先住民族の一員です。.mp3] <br> かれはせんじゅうみんぞくのいちいんです。 <br>He is a member of an indigenous tribe.
[sound:s-3090_彼は先住民族の一員です。.mp3]	<b>族</b> <br> 彼は先住民族の一員です。<br> かれはせんじゅうみんぞくのいちいんです <br>He is a member of an indigenous tribe.
停止	[sound:k-3091_停止.mp3]<br>ていし <br> suspension, interruption, stoppage, ban, standstill, halt, hang-up, deadlock, stalemate, abeyance
suspension, interruption, stoppage, ban, standstill, halt, hang-up, deadlock, stalemate, abeyance	<b>停止<b> <br> ていし <br>[sound:k-3091_停止.mp3]
[sound:k-3091_停止.mp3]	suspension, interruption, stoppage, ban, standstill, halt, hang-up, deadlock, stalemate, abeyance<br> <b>停止</b> <br> (ていし)
<b>民族</b> <br> その国には多様な民族が暮らしています。	[sound:s-3091_その国には多様な民族が暮らしています。.mp3] <br> そのくににはたようなみんぞくがくらしています。 <br>Various ethnic groups live in that country.
[sound:s-3091_その国には多様な民族が暮らしています。.mp3]	<b>民族</b> <br> その国には多様な民族が暮らしています。<br> そのくににはたようなみんぞくがくらしています <br>Various ethnic groups live in that country.
防止	[sound:k-3092_防止.mp3]<br>ぼうし <br> prevention, check
prevention, check	<b>防止<b> <br> ぼうし <br>[sound:k-3092_防止.mp3]
[sound:k-3092_防止.mp3]	prevention, check<br> <b>防止</b> <br> (ぼうし)
<b>遺族</b> <br> 戦争で亡くなった兵士の遺族に支援を提供します。	[sound:s-3092_戦争で亡くなった兵士の遺族に支援を提供します。.mp3] <br> せんそうでなくなったへいしのいぞくにしえんをていきゅうします。 <br>We provide support to the families of soldiers who died in war.
[sound:s-3092_戦争で亡くなった兵士の遺族に支援を提供します。.mp3]	<b>遺族</b> <br> 戦争で亡くなった兵士の遺族に支援を提供します。<br> せんそうでなくなったへいしのいぞくにしえんをていきゅうします <br>We provide support to the families of soldiers who died in war.
中止	[sound:k-3093_中止.mp3]<br>ちゅうし <br> suspension, stoppage, discontinuance, interruption
suspension, stoppage, discontinuance, interruption	<b>中止<b> <br> ちゅうし <br>[sound:k-3093_中止.mp3]
[sound:k-3093_中止.mp3]	suspension, stoppage, discontinuance, interruption<br> <b>中止</b> <br> (ちゅうし)
<b>民族主義</b> <br> 彼は強い民族主義者です。	[sound:s-3093_彼は強い民族主義者です。.mp3] <br> かれはつよいみんぞくしゅぎしゃです。 <br>He is a strong nationalist.
[sound:s-3093_彼は強い民族主義者です。.mp3]	<b>民族主義</b> <br> 彼は強い民族主義者です。<br> かれはつよいみんぞくしゅぎしゃです <br>He is a strong nationalist.
廃止	[sound:k-3094_廃止.mp3]<br>はいし <br> abolition, repeal
abolition, repeal	<b>廃止<b> <br> はいし <br>[sound:k-3094_廃止.mp3]
[sound:k-3094_廃止.mp3]	abolition, repeal<br> <b>廃止</b> <br> (はいし)
<b>親族</b> <br> 葬儀には親族だけを招待します。	[sound:s-3094_葬儀には親族だけを招待します。.mp3] <br> そうぎにはしんぞくだけをしょうたいします。 <br>Only close relatives are invited to the funeral.
[sound:s-3094_葬儀には親族だけを招待します。.mp3]	<b>親族</b> <br> 葬儀には親族だけを招待します。<br> そうぎにはしんぞくだけをしょうたいします <br>Only close relatives are invited to the funeral.
歯止め	[sound:k-3095_歯止め.mp3]<br>はどめ <br> brake, skid, pawl; restraint, curtailment, self-imposed limit, check
brake, skid, pawl; restraint, curtailment, self-imposed limit, check	<b>歯止め<b> <br> はどめ <br>[sound:k-3095_歯止め.mp3]
[sound:k-3095_歯止め.mp3]	brake, skid, pawl; restraint, curtailment, self-imposed limit, check<br> <b>歯止め</b> <br> (はどめ)
<b>一族</b> <br> 彼女は昔からの名門の一族です。	[sound:s-3095_彼女は昔からの名門の一族です。.mp3] <br> かのじょはむかしからのめいもんのいちぞくです。 <br>She is from an ancient noble family.
[sound:s-3095_彼女は昔からの名門の一族です。.mp3]	<b>一族</b> <br> 彼女は昔からの名門の一族です。<br> かのじょはむかしからのめいもんのいちぞくです <br>She is from an ancient noble family.
受け止める	[sound:k-3096_受け止める.mp3]<br>うけとめる <br> to catch, to stop the blow, to react to, to take
to catch, to stop the blow, to react to, to take	<b>受け止める<b> <br> うけとめる <br>[sound:k-3096_受け止める.mp3]
[sound:k-3096_受け止める.mp3]	to catch, to stop the blow, to react to, to take<br> <b>受け止める</b> <br> (うけとめる)
<b>部族</b> <br> その地域には複数の部族が住んでいる。	[sound:s-3096_その地域には複数の部族が住んでいる。.mp3] <br> そのちいきにはふくすうのぶぞくがすんでいる。 <br>Several tribes live in that region.
[sound:s-3096_その地域には複数の部族が住んでいる。.mp3]	<b>部族</b> <br> その地域には複数の部族が住んでいる。<br> そのちいきにはふくすうのぶぞくがすんでいる <br>Several tribes live in that region.
阻止	[sound:k-3097_阻止.mp3]<br>そし <br> obstruction, check, hindrance, prevention, interdiction
obstruction, check, hindrance, prevention, interdiction	<b>阻止<b> <br> そし <br>[sound:k-3097_阻止.mp3]
[sound:k-3097_阻止.mp3]	obstruction, check, hindrance, prevention, interdiction<br> <b>阻止</b> <br> (そし)
<b>家族計画</b> <br> 彼らは家族計画について話し合っています。	[sound:s-3097_彼らは家族計画について話し合っています。.mp3] <br> かれらはかぞくけいかくについてはなしあっています。 <br>They are discussing family planning.
[sound:s-3097_彼らは家族計画について話し合っています。.mp3]	<b>家族計画</b> <br> 彼らは家族計画について話し合っています。<br> かれらはかぞくけいかくについてはなしあっています <br>They are discussing family planning.
止まる	[sound:k-3098_止まる.mp3]<br>とまる, とどまる <br> to stop, to halt; to remain, to abide, to stay (in the one place); to come to a halt; to be limited to
to stop, to halt; to remain, to abide, to stay (in the one place); to come to a halt; to be limited to	<b>止まる<b> <br> とまる, とどまる <br>[sound:k-3098_止まる.mp3]
[sound:k-3098_止まる.mp3]	to stop, to halt; to remain, to abide, to stay<br> <b>in the one place); to come to a halt; to be limited to (止まる</b> <br> (とまる, とどまる)
<b>貴族</b> <br> 彼は貴族の家系に生まれました。	[sound:s-3098_彼は貴族の家系に生まれました。.mp3] <br> かれはきぞくのかけいにうまれました。 <br>He was born into a noble family.
[sound:s-3098_彼は貴族の家系に生まれました。.mp3]	<b>貴族</b> <br> 彼は貴族の家系に生まれました。<br> かれはきぞくのかけいにうまれました <br>He was born into a noble family.
差し止め	[sound:k-3099_差し止め.mp3]<br>さしとめ <br> prohibition, ban, suspension
prohibition, ban, suspension	<b>差し止め<b> <br> さしとめ <br>[sound:k-3099_差し止め.mp3]
[sound:k-3099_差し止め.mp3]	prohibition, ban, suspension<br> <b>差し止め</b> <br> (さしとめ)
<b>対象</b> <br> このプログラムは子供たちを対象としています。	[sound:s-3099_このプログラムは子供たちを対象としています。.mp3] <br> このプログラムはこどもたちをたいしょうとしています。 <br>This program targets children.
[sound:s-3099_このプログラムは子供たちを対象としています。.mp3]	<b>対象</b> <br> このプログラムは子供たちを対象としています。<br> このプログラムはこどもたちをたいしょうとしています <br>This program targets children.
送る	[sound:k-3100_送る.mp3]<br>おくる <br> to send (a thing), to dispatch, to despatch; to take or escort (a person somewhere), to see off (a person); to bid farewell (to the departed), to bury; to spend (time), to live one's life; to pass (down the line); to affix okurigana
to send (a thing), to dispatch, to despatch; to take or escort (a person somewhere), to see off (a person); to bid farewell (to the departed), to bury; to spend (time), to live one's life; to pass (down the line); to affix okurigana	<b>送る<b> <br> おくる <br>[sound:k-3100_送る.mp3]
[sound:k-3100_送る.mp3]	to send<br> <b>a thing), to dispatch, to despatch; to take or escort (a person somewhere), to see off (a person); to bid farewell (to the departed), to bury; to spend (time), to live one's life; to pass (down the line); to affix okurigana (送る</b> <br> (おくる)
<b>印象</b> <br> 彼の笑顔は私に良い印象を与えました。	[sound:s-3100_彼の笑顔は私に良い印象を与えました。.mp3] <br> かれのえがおはわたしにいいいんしょうをあたえました。 <br>His smile left a good impression on me.
[sound:s-3100_彼の笑顔は私に良い印象を与えました。.mp3]	<b>印象</b> <br> 彼の笑顔は私に良い印象を与えました。<br> かれのえがおはわたしにいいいんしょうをあたえました <br>His smile left a good impression on me.
放送	[sound:k-3101_放送.mp3]<br>ほうそう <br> broadcast, broadcasting
broadcast, broadcasting	<b>放送<b> <br> ほうそう <br>[sound:k-3101_放送.mp3]
[sound:k-3101_放送.mp3]	broadcast, broadcasting<br> <b>放送</b> <br> (ほうそう)
<b>現象</b> <br> その現象は自然の摂理に基づいています。	[sound:s-3101_その現象は自然の摂理に基づいています。.mp3] <br> そのげんしょうはしぜんのせつりにもとづいています。 <br>The phenomenon is based on the laws of nature.
[sound:s-3101_その現象は自然の摂理に基づいています。.mp3]	<b>現象</b> <br> その現象は自然の摂理に基づいています。<br> そのげんしょうはしぜんのせつりにもとづいています <br>The phenomenon is based on the laws of nature.
輸送	[sound:k-3102_輸送.mp3]<br>ゆそう <br> transport, transportation
transport, transportation	<b>輸送<b> <br> ゆそう <br>[sound:k-3102_輸送.mp3]
[sound:k-3102_輸送.mp3]	transport, transportation<br> <b>輸送</b> <br> (ゆそう)
<b>象</b> <br> アフリカで象の群れを見たことがありますか？	[sound:s-3102_アフリカで象の群れを見たことがありますか？.mp3] <br> アフリカでぞうのむれをみたことがありますか？ <br>Have you ever seen a herd of elephants in Africa?
[sound:s-3102_アフリカで象の群れを見たことがありますか？.mp3]	(<b>象</b>) アフリカで象の群れを見たことがありますか？	アフリカでぞうのむれをみたことがありますか？ <br>Have you ever seen a herd of elephants in Africa?
送り	[sound:k-3103_送り.mp3]<br>おくり <br> seeing off, sending off; funeral; escapement
seeing off, sending off; funeral; escapement	<b>送り<b> <br> おくり <br>[sound:k-3103_送り.mp3]
[sound:k-3103_送り.mp3]	seeing off, sending off; funeral; escapement<br> <b>送り</b> <br> (おくり)
<b>気象庁</b> <br> 台風の情報は気象庁から提供されます。	[sound:s-3103_台風の情報は気象庁から提供されます。.mp3] <br> たいふうのじょうほうはきしょうちょうからていきゅうされます。 <br>Typhoon information is provided by the Meteorological Agency.
[sound:s-3103_台風の情報は気象庁から提供されます。.mp3]	<b>気象庁</b> <br> 台風の情報は気象庁から提供されます。<br> たいふうのじょうほうはきしょうちょうからていきゅうされます <br>Typhoon information is provided by the Meteorological Agency.
先送り	[sound:k-3104_先送り.mp3]<br>さきおくり <br> postpone
postpone	<b>先送り<b> <br> さきおくり <br>[sound:k-3104_先送り.mp3]
[sound:k-3104_先送り.mp3]	postpone<br> <b>先送り</b> <br> (さきおくり)
<b>気象</b> <br> 彼は気象学者として働いています。	[sound:s-3104_彼は気象学者として働いています。.mp3] <br> かれはきしょうがくしゃとしてはたらいています。 <br>He works as a meteorologist.
[sound:s-3104_彼は気象学者として働いています。.mp3]	<b>気象</b> <br> 彼は気象学者として働いています。<br> かれはきしょうがくしゃとしてはたらいています <br>He works as a meteorologist.
見送り	[sound:k-3105_見送り.mp3]<br>みおくり <br> seeing one off, farewell, escort
seeing one off, farewell, escort	<b>見送り<b> <br> みおくり <br>[sound:k-3105_見送り.mp3]
[sound:k-3105_見送り.mp3]	seeing one off, farewell, escort<br> <b>見送り</b> <br> (みおくり)
<b>象徴</b> <br> その建物は国の繁栄を象徴しています。	[sound:s-3105_その建物は国の繁栄を象徴しています。.mp3] <br> そのたてものはくにのはんえいをしょうちょうしています。 <br>The building symbolizes the prosperity of the country.
[sound:s-3105_その建物は国の繁栄を象徴しています。.mp3]	<b>象徴</b> <br> その建物は国の繁栄を象徴しています。<br> そのたてものはくにのはんえいをしょうちょうしています <br>The building symbolizes the prosperity of the country.
見送る	[sound:k-3106_見送る.mp3]<br>みおくる <br> to see off (e.g. to the station, an airport, etc.), to escort (e.g. home), to farewell; to see out, to send off; to let pass, to wait and see, to continue (e.g. in legal contexts); to let a pitch go by (baseball), to watch a batted ball go into the stands
to see off (e.g. to the station, an airport, etc.), to escort (e.g. home), to farewell; to see out, to send off; to let pass, to wait and see, to continue (e.g. in legal contexts); to let a pitch go by (baseball), to watch a batted ball go into the stands	<b>見送る<b> <br> みおくる <br>[sound:k-3106_見送る.mp3]
[sound:k-3106_見送る.mp3]	to see off<br> <b>e.g. to the station, an airport, etc.), to escort (e.g. home), to farewell; to see out, to send off; to let pass, to wait and see, to continue (e.g. in legal contexts); to let a pitch go by (baseball), to watch a batted ball go into the stands (見送る</b> <br> (みおくる)
<b>印象的</b> <br> 彼女の演技は私たちに印象的なものを残しました。	[sound:s-3106_彼女の演技は私たちに印象的なものを残しました。.mp3] <br> かのじょのえんぎはわたしたちにいんしょうてきなものをのこしました。 <br>Her performance left an impressive impression on us.
[sound:s-3106_彼女の演技は私たちに印象的なものを残しました。.mp3]	<b>印象的</b> <br> 彼女の演技は私たちに印象的なものを残しました。<br> かのじょのえんぎはわたしたちにいんしょうてきなものをのこしました <br>Her performance left an impressive impression on us.
運送	[sound:k-3107_運送.mp3]<br>うんそう <br> transport, freight, shipping
transport, freight, shipping	<b>運送<b> <br> うんそう <br>[sound:k-3107_運送.mp3]
[sound:k-3107_運送.mp3]	transport, freight, shipping<br> <b>運送</b> <br> (うんそう)
<b>象徴的</b> <br> その象徴的な場所は多くの人々に親しまれています。	[sound:s-3107_その象徴的な場所は多くの人々に親しまれています。.mp3] <br> そのしょうちょうてきなばしょはおおくのひとびとにしたしまれています。 <br>That symbolic place is cherished by many people.
[sound:s-3107_その象徴的な場所は多くの人々に親しまれています。.mp3]	<b>象徴的</b> <br> その象徴的な場所は多くの人々に親しまれています。<br> そのしょうちょうてきなばしょはおおくのひとびとにしたしまれています <br>That symbolic place is cherished by many people.
送金	[sound:k-3108_送金.mp3]<br>そうきん <br> remittance, sending money
remittance, sending money	<b>送金<b> <br> そうきん <br>[sound:k-3108_送金.mp3]
[sound:k-3108_送金.mp3]	remittance, sending money<br> <b>送金</b> <br> (そうきん)
<b>抽象</b> <br> 彼女の作品は抽象的な美しさを表しています。	[sound:s-3108_彼女の作品は抽象的な美しさを表しています。.mp3] <br> かのじょのさくひんはちゅうしょうてきなうつくしさをあらわしています。 <br>Her work expresses abstract beauty.
[sound:s-3108_彼女の作品は抽象的な美しさを表しています。.mp3]	<b>抽象</b> <br> 彼女の作品は抽象的な美しさを表しています。<br> かのじょのさくひんはちゅうしょうてきなうつくしさをあらわしています <br>Her work expresses abstract beauty.
郵送	[sound:k-3109_郵送.mp3]<br>ゆうそう <br> mailing
mailing	<b>郵送<b> <br> ゆうそう <br>[sound:k-3109_郵送.mp3]
[sound:k-3109_郵送.mp3]	mailing<br> <b>郵送</b> <br> (ゆうそう)
<b>銀</b> <br> 彼は古銀貨をコレクションしています。	[sound:s-3109_彼は古銀貨をコレクションしています。.mp3] <br> かれはこぎんかをコレクションしています。 <br>He collects old silver coins.
[sound:s-3109_彼は古銀貨をコレクションしています。.mp3]	<b>銀</b> <br> 彼は古銀貨をコレクションしています。<br> かれはこぎんかをコレクションしています <br>He collects old silver coins.
援助	[sound:k-3110_援助.mp3]<br>えんじょ <br> assistance, aid, support
assistance, aid, support	<b>援助<b> <br> えんじょ <br>[sound:k-3110_援助.mp3]
[sound:k-3110_援助.mp3]	assistance, aid, support<br> <b>援助</b> <br> (えんじょ)
<b>銀行</b> <br> 私たちは銀行で口座を開設しました。	[sound:s-3110_私たちは銀行で口座を開設しました。.mp3] <br> わたしたちはぎんこうでこうざをかいせつしました。 <br>We opened an account at the bank.
[sound:s-3110_私たちは銀行で口座を開設しました。.mp3]	<b>銀行</b> <br> 私たちは銀行で口座を開設しました。<br> わたしたちはぎんこうでこうざをかいせつしました <br>We opened an account at the bank.
支援	[sound:k-3111_支援.mp3]<br>しえん <br> support, backing, aid, assistance
support, backing, aid, assistance	<b>支援<b> <br> しえん <br>[sound:k-3111_支援.mp3]
[sound:k-3111_支援.mp3]	support, backing, aid, assistance<br> <b>支援</b> <br> (しえん)
<b>銀座</b> <br> 銀座は東京の有名なショッピングエリアです。	[sound:s-3111_銀座は東京の有名なショッピングエリアです。.mp3] <br> ぎんざはとうきょうのゆうめいなショッピングエリアです。 <br>Ginza is a famous shopping area in Tokyo.
[sound:s-3111_銀座は東京の有名なショッピングエリアです。.mp3]	<b>銀座</b> <br> 銀座は東京の有名なショッピングエリアです。<br> ぎんざはとうきょうのゆうめいなショッピングエリアです <br>Ginza is a famous shopping area in Tokyo.
応援	[sound:k-3112_応援.mp3]<br>おうえん <br> aid, assistance, help, reinforcement, rooting, barracking, support, cheering
aid, assistance, help, reinforcement, rooting, barracking, support, cheering	<b>応援<b> <br> おうえん <br>[sound:k-3112_応援.mp3]
[sound:k-3112_応援.mp3]	aid, assistance, help, reinforcement, rooting, barracking, support, cheering<br> <b>応援</b> <br> (おうえん)
<b>住友銀行</b> <br> 住友銀行は日本の有力な銀行の一つです。	[sound:s-3112_住友銀行は日本の有力な銀行の一つです。.mp3] <br> すみともぎんこうはにほんのゆうりょくなぎんこうのひとつです。 <br>Sumitomo Bank is one of Japan's leading banks.
[sound:s-3112_住友銀行は日本の有力な銀行の一つです。.mp3]	<b>住友銀行</b> <br> 住友銀行は日本の有力な銀行の一つです。<br> すみともぎんこうはにほんのゆうりょくなぎんこうのひとつです <br>Sumitomo Bank is one of Japan's leading banks.
救援	[sound:k-3113_救援.mp3]<br>きゅうえん <br> relief, rescue, reinforcement
relief, rescue, reinforcement	<b>救援<b> <br> きゅうえん <br>[sound:k-3113_救援.mp3]
[sound:k-3113_救援.mp3]	relief, rescue, reinforcement<br> <b>救援</b> <br> (きゅうえん)
<b>日本銀行</b> <br> 日本銀行は日本の中央銀行です。	[sound:s-3113_日本銀行は日本の中央銀行です。.mp3] <br> にほんぎんこうはにほんのちゅうおうぎんこうです。 <br>The Bank of Japan is the central bank of Japan.
[sound:s-3113_日本銀行は日本の中央銀行です。.mp3]	<b>日本銀行</b> <br> 日本銀行は日本の中央銀行です。<br> にほんぎんこうはにほんのちゅうおうぎんこうです <br>The Bank of Japan is the central bank of Japan.
後援	[sound:k-3114_後援.mp3]<br>こうえん <br> support, backing
support, backing	<b>後援<b> <br> こうえん <br>[sound:k-3114_後援.mp3]
[sound:k-3114_後援.mp3]	support, backing<br> <b>後援</b> <br> (こうえん)
<b>世界銀行</b> <br> 世界銀行は途上国の開発を支援しています。	[sound:s-3114_世界銀行は途上国の開発を支援しています。.mp3] <br> せかいぎんこうはとじょうこくのかいはつをしえんしています。 <br>The World Bank supports the development of developing countries.
[sound:s-3114_世界銀行は途上国の開発を支援しています。.mp3]	<b>世界銀行</b> <br> 世界銀行は途上国の開発を支援しています。<br> せかいぎんこうはとじょうこくのかいはつをしえんしています <br>The World Bank supports the development of developing countries.
援護	[sound:k-3115_援護.mp3]<br>えんご <br> covering, protection, backing, relief
covering, protection, backing, relief	<b>援護<b> <br> えんご <br>[sound:k-3115_援護.mp3]
[sound:k-3115_援護.mp3]	covering, protection, backing, relief<br> <b>援護</b> <br> (えんご)
<b>水銀</b> <br> 水銀は有毒な物質です。	[sound:s-3115_水銀は有毒な物質です。.mp3] <br> すいぎんはゆうどくなぶっしつです。 <br>Mercury is a toxic substance.
[sound:s-3115_水銀は有毒な物質です。.mp3]	<b>水銀</b> <br> 水銀は有毒な物質です。<br> すいぎんはゆうどくなぶっしつです <br>Mercury is a toxic substance.
声援	[sound:k-3116_声援.mp3]<br>せいえん <br> encouragement, cheering, support
encouragement, cheering, support	<b>声援<b> <br> せいえん <br>[sound:k-3116_声援.mp3]
[sound:k-3116_声援.mp3]	encouragement, cheering, support<br> <b>声援</b> <br> (せいえん)
<b>世銀</b> <br> 世銀は国際開発銀行の略称です。	[sound:s-3116_世銀は国際開発銀行の略称です。.mp3] <br> せぎんはこくさいかいはつぎんこうのりゃくしょうです。 <br>The IDB is an abbreviation for the International Development Bank.
[sound:s-3116_世銀は国際開発銀行の略称です。.mp3]	<b>世銀</b> <br> 世銀は国際開発銀行の略称です。<br> せぎんはこくさいかいはつぎんこうのりゃくしょうです <br>The IDB is an abbreviation for the International Development Bank.
義援金	[sound:k-3117_義援金.mp3]<br>ぎえんきん <br> donation money, contribution
donation money, contribution	<b>義援金<b> <br> ぎえんきん <br>[sound:k-3117_義援金.mp3]
[sound:k-3117_義援金.mp3]	donation money, contribution<br> <b>義援金</b> <br> (ぎえんきん)
<b>銀河</b> <br> 銀河系には多くの星があります。	[sound:s-3117_銀河系には多くの星があります。.mp3] <br> ぎんがけいにはおおくのほしがあります。 <br>There are many stars in the Milky Way.
[sound:s-3117_銀河系には多くの星があります。.mp3]	<b>銀河</b> <br> 銀河系には多くの星があります。<br> ぎんがけいにはおおくのほしがあります <br>There are many stars in the Milky Way.
援軍	[sound:k-3118_援軍.mp3]<br>えんぐん <br> reinforcement
reinforcement	<b>援軍<b> <br> えんぐん <br>[sound:k-3118_援軍.mp3]
[sound:k-3118_援軍.mp3]	reinforcement<br> <b>援軍</b> <br> (えんぐん)
<b>輸銀</b> <br> 輸銀は国際的な銀行業務を担当しています。	[sound:s-3118_輸銀は国際的な銀行業務を担当しています。.mp3] <br> ゆぎんはこくさいてきなぎんこうぎょうむをたんとうしています。 <br>Yugin is responsible for international banking operations.
[sound:s-3118_輸銀は国際的な銀行業務を担当しています。.mp3]	<b>輸銀</b> <br> 輸銀は国際的な銀行業務を担当しています。<br> ゆぎんはこくさいてきなぎんこうぎょうむをたんとうしています <br>Yugin is responsible for international banking operations.
無援	[sound:k-3119_無援.mp3]<br>むえん <br> helpless, unsupporting
helpless, unsupporting	<b>無援<b> <br> むえん <br>[sound:k-3119_無援.mp3]
[sound:k-3119_無援.mp3]	helpless, unsupporting<br> <b>無援</b> <br> (むえん)
<b>地域</b> <br> この地域は豊かな自然景観で知られています。	[sound:s-3119_この地域は豊かな自然景観で知られています。.mp3] <br> このちいきはゆたかなしぜんけいかんでしられています。 <br>This area is known for its rich natural landscapes.
[sound:s-3119_この地域は豊かな自然景観で知られています。.mp3]	<b>地域</b> <br> この地域は豊かな自然景観で知られています。<br> このちいきはゆたかなしぜんけいかんでしられています <br>This area is known for its rich natural landscapes.
子供	[sound:k-3120_子供.mp3]<br>こども <br> child, children
child, children	<b>子供<b> <br> こども <br>[sound:k-3120_子供.mp3]
[sound:k-3120_子供.mp3]	child, children<br> <b>子供</b> <br> (こども)
<b>区域</b> <br> 犬の散歩は指定された区域内で行われます。	[sound:s-3120_犬の散歩は指定された区域内で行われます。.mp3] <br> いぬのさんぽはしていされたくいきないでおこなわれます。 <br>Dog walking is conducted within designated areas.
[sound:s-3120_犬の散歩は指定された区域内で行われます。.mp3]	<b>区域</b> <br> 犬の散歩は指定された区域内で行われます。<br> いぬのさんぽはしていされたくいきないでおこなわれます <br>Dog walking is conducted within designated areas.
供給	[sound:k-3121_供給.mp3]<br>きょうきゅう <br> supply, provision
supply, provision	<b>供給<b> <br> きょうきゅう <br>[sound:k-3121_供給.mp3]
[sound:k-3121_供給.mp3]	supply, provision<br> <b>供給</b> <br> (きょうきゅう)
<b>域内</b> <br> 公園は市域内に位置しています。	[sound:s-3121_公園は市域内に位置しています。.mp3] <br> こうえんはしきいないにいちしています。 <br>The park is located within the city limits.
[sound:s-3121_公園は市域内に位置しています。.mp3]	<b>域内</b> <br> 公園は市域内に位置しています。<br> こうえんはしきいないにいちしています <br>The park is located within the city limits.
提供	[sound:k-3122_提供.mp3]<br>ていきょう <br> offer, tender, program sponsoring, programme sponsoring, furnishing
offer, tender, program sponsoring, programme sponsoring, furnishing	<b>提供<b> <br> ていきょう <br>[sound:k-3122_提供.mp3]
[sound:k-3122_提供.mp3]	offer, tender, program sponsoring, programme sponsoring, furnishing<br> <b>提供</b> <br> (ていきょう)
<b>海域</b> <br> この海域は多くの漁業に利用されています。	[sound:s-3122_この海域は多くの漁業に利用されています。.mp3] <br> このかいいきはおおくのぎょぎょうにりようされています。 <br>This maritime area is utilized by many fisheries.
[sound:s-3122_この海域は多くの漁業に利用されています。.mp3]	<b>海域</b> <br> この海域は多くの漁業に利用されています。<br> このかいいきはおおくのぎょぎょうにりようされています <br>This maritime area is utilized by many fisheries.
供与	[sound:k-3123_供与.mp3]<br>きょうよ <br> giving, provision, furnishing
giving, provision, furnishing	<b>供与<b> <br> きょうよ <br>[sound:k-3123_供与.mp3]
[sound:k-3123_供与.mp3]	giving, provision, furnishing<br> <b>供与</b> <br> (きょうよ)
<b>全域</b> <br> この地図は市の全域をカバーしています。	[sound:s-3123_この地図は市の全域をカバーしています。.mp3] <br> このちずはしのぜんいきをカバーしています。 <br>This map covers the entire city area.
[sound:s-3123_この地図は市の全域をカバーしています。.mp3]	<b>全域</b> <br> この地図は市の全域をカバーしています。<br> このちずはしのぜんいきをカバーしています <br>This map covers the entire city area.
