feeling, mood	<b>気分<b> <br> きぶん <br>[sound:k-1127_気分.mp3]
農家	[sound:k-1326_農家.mp3]<br>のうか <br> farmer, farm family
farmer, farm family	<b>農家<b> <br> のうか <br>[sound:k-1326_農家.mp3]
[sound:k-1326_農家.mp3]	farmer, farm family<br> <b>農家</b> <br> (のうか)
(<b>性別</b>) 性別に関する差別は違法です。	[sound:s-1326_性別に関する差別は違法です。.mp3] <br> Discrimination based on gender is illegal.
[sound:s-1316_He serves as a director of a foundation..mp3]	彼は財団法人の理事を務めています。<br> He serves as a director of a foundation.	
評論家	[sound:k-1327_評論家.mp3]<br>ひょうろんか <br> critic
critic	<b>評論家<b> <br> ひょうろんか <br>[sound:k-1327_評論家.mp3]
[sound:k-1327_評論家.mp3]	critic<br> <b>評論家</b> <br> (ひょうろんか)
(<b>区別</b>) 正確に区別することが重要です。	[sound:s-1327_正確に区別することが重要です。.mp3] <br> It's important to make a clear distinction.
[sound:s-1317_Public housing is affordable..mp3]	公団の住宅はリーズナブルです。<br> Public housing is affordable.	
一家	[sound:k-1328_一家.mp3]<br>いっか, いっけ <br> a house, a home, a family, a household, one's family, one's folks, a style
a house, a home, a family, a household, one's family, one's folks, a style	<b>一家<b> <br> いっか, いっけ <br>[sound:k-1328_一家.mp3]
[sound:k-1328_一家.mp3]	a house, a home, a family, a household, one's family, one's folks, a style<br> <b>一家</b> <br> (いっか, いっけ)
(<b>人物</b>) 彼は非常に興味深い人物です。	[sound:s-1328_彼は非常に興味深い人物です。.mp3] <br> He is a very interesting person.
[sound:s-1318_それは別に問題ではありません。.mp3]	(<b>別に</b>) それは別に問題ではありません。<br> That's not a problem in particular. <br>	
家電	[sound:k-1329_家電.mp3]<br>かでん <br> consumer electronics
consumer electronics	<b>家電<b> <br> かでん <br>[sound:k-1329_家電.mp3]
[sound:k-1329_家電.mp3]	consumer electronics<br> <b>家電</b> <br> (かでん)
(<b>動物</b>) 動物園でたくさんの動物を見ました。	[sound:s-1329_動物園でたくさんの動物を見ました。.mp3] <br> I saw many animals at the zoo.
[sound:s-1319_彼女との告別の時、涙が流れた。.mp3]	(<b>告別</b>) 彼女との告別の時、涙が流れた。<br> Tears flowed at the time of parting with her. <br>	
話	[sound:k-1330_話.mp3]<br>はなし <br> talk, speech, chat, story, conversation; discussions, negotiation, argument
talk, speech, chat, story, conversation; discussions, negotiation, argument	<b>話<b> <br> はなし <br>[sound:k-1330_話.mp3]
[sound:k-1330_話.mp3]	talk, speech, chat, story, conversation; discussions, negotiation, argument<br> <b>話</b> <br> (はなし)
(<b>建物</b>) この建物は歴史的な価値があります。	[sound:s-1330_この建物は歴史的な価値があります。.mp3] <br> This building has historical value.
[sound:s-1320_彼は特別な才能を持っています。.mp3]	(<b>特別</b>) 彼は特別な才能を持っています。<br> He has special talent. <br>	
電話	[sound:k-1331_電話.mp3]<br>でんわ <br> telephone
telephone	<b>電話<b> <br> でんわ <br>[sound:k-1331_電話.mp3]
[sound:k-1331_電話.mp3]	telephone<br> <b>電話</b> <br> (でんわ)
(<b>物価</b>) 物価上昇が経済に影響を与えています。	[sound:s-1331_物価上昇が経済に影響を与えています。.mp3] <br> Rising prices are affecting the economy.
[sound:s-1321_学生に個別のアドバイスをする。.mp3]	(<b>個別</b>) 学生に個別のアドバイスをする。<br> Give individual advice to students. <br>	
対話	[sound:k-1332_対話.mp3]<br>たいわ <br> interactive, interaction, conversation, dialogue
interactive, interaction, conversation, dialogue	<b>対話<b> <br> たいわ <br>[sound:k-1332_対話.mp3]
[sound:k-1332_対話.mp3]	interactive, interaction, conversation, dialogue<br> <b>対話</b> <br> (たいわ)
(<b>物語</b>) その物語は子供たちに人気があります。	[sound:s-1332_その物語は子供たちに人気があります。.mp3] <br> That story is popular among children.
[sound:s-1322_差別は許されません。.mp3]	(<b>差別</b>) 差別は許されません。<br> Discrimination is not tolerated. <br>	
話題	[sound:k-1333_話題.mp3]<br>わだい <br> topic, subject
topic, subject	<b>話題<b> <br> わだい <br>[sound:k-1333_話題.mp3]
[sound:k-1333_話題.mp3]	topic, subject<br> <b>話題</b> <br> (わだい)
(<b>物質</b>) 科学者は新しい物質を発見しました。	[sound:s-1333_科学者は新しい物質を発見しました。.mp3] <br> Scientists discovered a new substance.
[sound:s-1323_別れの時、彼女は泣いた。.mp3]	(<b>別れ</b>) 別れの時、彼女は泣いた。<br> She cried at the time of parting. <br>	
話し合い	[sound:k-1334_話し合い.mp3]<br>はなしあい <br> discussion, conference
discussion, conference	<b>話し合い<b> <br> はなしあい <br>[sound:k-1334_話し合い.mp3]
[sound:k-1334_話し合い.mp3]	discussion, conference<br> <b>話し合い</b> <br> (はなしあい)
(<b>植物</b>) 庭に美しい植物がたくさんあります。	[sound:s-1334_庭に美しい植物がたくさんあります。.mp3] <br> There are many beautiful plants in the garden.
[sound:s-1324_彼は山の中に別荘を持っています。.mp3]	(<b>別荘</b>) 彼は山の中に別荘を持っています。<br> He has a villa in the mountains. <br>	
会話	[sound:k-1335_会話.mp3]<br>かいわ <br> conversation
conversation	<b>会話<b> <br> かいわ <br>[sound:k-1335_会話.mp3]
[sound:k-1335_会話.mp3]	conversation<br> <b>会話</b> <br> (かいわ)
(<b>生物</b>) 海洋には多くの生物が生息しています。	[sound:s-1335_海洋には多くの生物が生息しています。.mp3] <br> Many organisms inhabit the ocean.
[sound:s-1325_別表は付録として提供されました。.mp3]	(<b>別表</b>) 別表は付録として提供されました。<br> The appendix was provided as a separate table. <br>	
世話	[sound:k-1336_世話.mp3]<br>せわ <br> looking after, help, aid, assistance
looking after, help, aid, assistance	<b>世話<b> <br> せわ <br>[sound:k-1336_世話.mp3]
[sound:k-1336_世話.mp3]	looking after, help, aid, assistance<br> <b>世話</b> <br> (せわ)
(<b>博物館</b>) 週末に博物館に行きました。	[sound:s-1336_週末に博物館に行きました。.mp3] <br> I went to the museum on the weekend.
[sound:s-1326_性別に関する差別は違法です。.mp3]	(<b>性別</b>) 性別に関する差別は違法です。<br> Discrimination based on gender is illegal. <br>	
談話	[sound:k-1337_談話.mp3]<br>だんわ <br> a talk, conversation
a talk, conversation	<b>談話<b> <br> だんわ <br>[sound:k-1337_談話.mp3]
[sound:k-1337_談話.mp3]	a talk, conversation<br> <b>談話</b> <br> (だんわ)
(<b>物資</b>) 被災地に物資を送る支援活動が行われています。	[sound:s-1337_被災地に物資を送る支援活動が行われています。.mp3] <br> Relief efforts are underway to send supplies to the disaster area.
[sound:s-1327_正確に区別することが重要です。.mp3]	(<b>区別</b>) 正確に区別することが重要です。<br> It's important to make a clear distinction. <br>	
通話	[sound:k-1338_通話.mp3]<br>つうわ <br> telephone call, talking, calling; counter for telephone calls
telephone call, talking, calling; counter for telephone calls	<b>通話<b> <br> つうわ <br>[sound:k-1338_通話.mp3]
[sound:k-1338_通話.mp3]	telephone call, talking, calling; counter for telephone calls<br> <b>通話</b> <br> (つうわ)
(<b>側</b>) 彼は窓の側に座っています。	[sound:s-1338_彼は窓の側に座っています。.mp3] <br> He is sitting by the window.
[sound:s-1328_彼は非常に興味深い人物です。.mp3]	(<b>人物</b>) 彼は非常に興味深い人物です。<br> He is a very interesting person. <br>	
神話	[sound:k-1339_神話.mp3]<br>しんわ <br> myth, legend
myth, legend	<b>神話<b> <br> しんわ <br>[sound:k-1339_神話.mp3]
[sound:k-1339_神話.mp3]	myth, legend<br> <b>神話</b> <br> (しんわ)
(<b>西側</b>) 家の西側に庭があります。	[sound:s-1339_家の西側に庭があります。.mp3] <br> There is a garden on the west side of the house.
[sound:s-1329_動物園でたくさんの動物を見ました。.mp3]	(<b>動物</b>) 動物園でたくさんの動物を見ました。<br> I saw many animals at the zoo. <br>	
世	[sound:k-1340_世.mp3]<br>よ <br> world, society, age, generation
world, society, age, generation	<b>世<b> <br> よ <br>[sound:k-1340_世.mp3]
[sound:k-1340_世.mp3]	world, society, age, generation<br> <b>世</b> <br> (よ)
(<b>側近</b>) 彼の側近たちは彼の信頼を得ています。	[sound:s-1340_彼の側近たちは彼の信頼を得ています。.mp3] <br> His close aides have earned his trust.
[sound:s-1330_この建物は歴史的な価値があります。.mp3]	(<b>建物</b>) この建物は歴史的な価値があります。<br> This building has historical value. <br>	
世界	[sound:k-1341_世界.mp3]<br>せかい <br> the world, society, the universe
the world, society, the universe	<b>世界<b> <br> せかい <br>[sound:k-1341_世界.mp3]
[sound:k-1341_世界.mp3]	the world, society, the universe<br> <b>世界</b> <br> (せかい)
(<b>側面</b>) 問題の別の側面を考慮する必要があります。	[sound:s-1341_問題の別の側面を考慮する必要があります。.mp3] <br> We need to consider another aspect of the problem.
[sound:s-1331_物価上昇が経済に影響を与えています。.mp3]	(<b>物価</b>) 物価上昇が経済に影響を与えています。<br> Rising prices are affecting the economy. <br>	
世代	[sound:k-1342_世代.mp3]<br>せだい <br> generation, the world, the age
generation, the world, the age	<b>世代<b> <br> せだい <br>[sound:k-1342_世代.mp3]
[sound:k-1342_世代.mp3]	generation, the world, the age<br> <b>世代</b> <br> (せだい)
(<b>北側</b>) この建物は北側に面しています。	[sound:s-1342_この建物は北側に面しています。.mp3] <br> This building faces north.
[sound:s-1332_その物語は子供たちに人気があります。.mp3]	(<b>物語</b>) その物語は子供たちに人気があります。<br> That story is popular among children. <br>	
世論	[sound:k-1343_世論.mp3]<br>せろん, よろん <br> public opinion
public opinion	<b>世論<b> <br> せろん, よろん <br>[sound:k-1343_世論.mp3]
[sound:k-1343_世論.mp3]	public opinion<br> <b>世論</b> <br> (せろん, よろん)
(<b>内側</b>) ドアの内側に隠されたボタンがあります。	[sound:s-1343_ドアの内側に隠されたボタンがあります。.mp3] <br> There is a hidden button on the inside of the door.
[sound:s-1333_科学者は新しい物質を発見しました。.mp3]	(<b>物質</b>) 科学者は新しい物質を発見しました。<br> Scientists discovered a new substance. <br>	
世界的	[sound:k-1344_世界的.mp3]<br>せかいてき <br> global, international, world-famous
global, international, world-famous	<b>世界的<b> <br> せかいてき <br>[sound:k-1344_世界的.mp3]
[sound:k-1344_世界的.mp3]	global, international, world-famous<br> <b>世界的</b> <br> (せかいてき)
(<b>東側</b>) この川の東側に広がる公園は美しいです。	[sound:s-1344_この川の東側に広がる公園は美しいです。.mp3] <br> The park on the east side of this river is beautiful.
[sound:s-1334_庭に美しい植物がたくさんあります。.mp3]	(<b>植物</b>) 庭に美しい植物がたくさんあります。<br> There are many beautiful plants in the garden. <br>	
世紀	[sound:k-1345_世紀.mp3]<br>せいき <br> century, era
century, era	<b>世紀<b> <br> せいき <br>[sound:k-1345_世紀.mp3]
[sound:k-1345_世紀.mp3]	century, era<br> <b>世紀</b> <br> (せいき)
(<b>南側</b>) ベランダは南側にあります。	[sound:s-1345_ベランダは南側にあります。.mp3] <br> The balcony is on the south side.
[sound:s-1335_海洋には多くの生物が生息しています。.mp3]	(<b>生物</b>) 海洋には多くの生物が生息しています。<br> Many organisms inhabit the ocean. <br>	
世帯	[sound:k-1346_世帯.mp3]<br>せたい, しょたい <br> household, home, family, housekeeping
household, home, family, housekeeping	<b>世帯<b> <br> せたい, しょたい <br>[sound:k-1346_世帯.mp3]
[sound:k-1346_世帯.mp3]	household, home, family, housekeeping<br> <b>世帯</b> <br> (せたい, しょたい)
(<b>裏側</b>) 裏側には別の入り口があります。	[sound:s-1346_裏側には別の入り口があります。.mp3] <br> There is another entrance on the back side.
[sound:s-1336_週末に博物館に行きました。.mp3]	(<b>博物館</b>) 週末に博物館に行きました。<br> I went to the museum on the weekend. <br>	
世話	[sound:k-1347_世話.mp3]<br>せわ <br> looking after, help, aid, assistance
looking after, help, aid, assistance	<b>世話<b> <br> せわ <br>[sound:k-1347_世話.mp3]
[sound:k-1347_世話.mp3]	looking after, help, aid, assistance<br> <b>世話</b> <br> (せわ)
(<b>外側</b>) 安全のために外側のドアを施錠してください。	[sound:s-1347_安全のために外側のドアを施錠してください。.mp3] <br> Please lock the outer door for safety.
[sound:s-1337_被災地に物資を送る支援活動が行われています。.mp3]	(<b>物資</b>) 被災地に物資を送る支援活動が行われています。<br> Relief efforts are underway to send supplies to the disaster area. <br>	
世の中	[sound:k-1348_世の中.mp3]<br>よのなか <br> society, the world, the times
society, the world, the times	<b>世の中<b> <br> よのなか <br>[sound:k-1348_世の中.mp3]
[sound:k-1348_世の中.mp3]	society, the world, the times<br> <b>世の中</b> <br> (よのなか)
(<b>責任</b>) 彼はそのプロジェクトの責任を負っています。	[sound:s-1348_彼はそのプロジェクトの責任を負っています。.mp3] <br> He is responsible for the project.
[sound:s-1338_彼は窓の側に座っています。.mp3]	(<b>側</b>) 彼は窓の側に座っています。<br> He is sitting by the window. <br>	
世間	[sound:k-1349_世間.mp3]<br>せけん <br> world, society
world, society	<b>世間<b> <br> せけん <br>[sound:k-1349_世間.mp3]
[sound:k-1349_世間.mp3]	world, society<br> <b>世間</b> <br> (せけん)
(<b>辞任</b>) 彼は健康上の理由でCEOを辞任しました。	[sound:s-1349_彼は健康上の理由でCEOを辞任しました。.mp3] <br> He resigned as CEO for health reasons.
[sound:s-1339_家の西側に庭があります。.mp3]	(<b>西側</b>) 家の西側に庭があります。<br> There is a garden on the west side of the house. <br>	
受け	[sound:k-1350_受け.mp3]<br>うけ <br> popularity, favour, favor, reception; defense, defence, reputation; agreement; submissive partner of a homosexual relationship
popularity, favour, favor, reception; defense, defence, reputation; agreement; submissive partner of a homosexual relationship	<b>受け<b> <br> うけ <br>[sound:k-1350_受け.mp3]
[sound:k-1350_受け.mp3]	popularity, favour, favor, reception; defense, defence, reputation; agreement; submissive partner of a homosexual relationship<br> <b>受け</b> <br> (うけ)
(<b>就任</b>) 新しい社長が就任しました。	[sound:s-1350_新しい社長が就任しました。.mp3] <br> A new president has taken office.
[sound:s-1340_彼の側近たちは彼の信頼を得ています。.mp3]	(<b>側近</b>) 彼の側近たちは彼の信頼を得ています。<br> His close aides have earned his trust. <br>	
受験	[sound:k-1351_受験.mp3]<br>じゅけん <br> taking an examination
taking an examination	<b>受験<b> <br> じゅけん <br>[sound:k-1351_受験.mp3]
[sound:k-1351_受験.mp3]	taking an examination<br> <b>受験</b> <br> (じゅけん)
(<b>常任</b>) その委員会には常任メンバーがいます。	[sound:s-1351_その委員会には常任メンバーがいます。.mp3] <br> The committee has permanent members.
[sound:s-1341_問題の別の側面を考慮する必要があります。.mp3]	(<b>側面</b>) 問題の別の側面を考慮する必要があります。<br> We need to consider another aspect of the problem. <br>	
受け入れ	[sound:k-1352_受け入れ.mp3]<br>うけいれ <br> receiving, acceptance
receiving, acceptance	<b>受け入れ<b> <br> うけいれ <br>[sound:k-1352_受け入れ.mp3]
[sound:k-1352_受け入れ.mp3]	receiving, acceptance<br> <b>受け入れ</b> <br> (うけいれ)
(<b>任期</b>) 彼の任期は2年です。	[sound:s-1352_彼の任期は2年です。.mp3] <br> His term of office is two years.
[sound:s-1342_この建物は北側に面しています。.mp3]	(<b>北側</b>) この建物は北側に面しています。<br> This building faces north. <br>	
受賞	[sound:k-1353_受賞.mp3]<br>じゅしょう <br> winning (a prize)
winning (a prize)	<b>受賞<b> <br> じゅしょう <br>[sound:k-1353_受賞.mp3]
[sound:k-1353_受賞.mp3]	winning<br> <b>a prize) (受賞</b> <br> (じゅしょう)
(<b>後任</b>) 彼の後任はまだ決まっていません。	[sound:s-1353_彼の後任はまだ決まっていません。.mp3] <br> His successor has not been decided yet.
[sound:s-1343_ドアの内側に隠されたボタンがあります。.mp3]	(<b>内側</b>) ドアの内側に隠されたボタンがあります。<br> There is a hidden button on the inside of the door. <br>	
受注	[sound:k-1354_受注.mp3]<br>じゅちゅう <br> accepting orders
accepting orders	<b>受注<b> <br> じゅちゅう <br>[sound:k-1354_受注.mp3]
[sound:k-1354_受注.mp3]	accepting orders<br> <b>受注</b> <br> (じゅちゅう)
(<b>責任者</b>) 彼はプロジェクトの責任者です。	[sound:s-1354_彼はプロジェクトの責任者です。.mp3] <br> He is in charge of the project.
[sound:s-1344_この川の東側に広がる公園は美しいです。.mp3]	(<b>東側</b>) この川の東側に広がる公園は美しいです。<br> The park on the east side of this river is beautiful. <br>	
受け止める	[sound:k-1355_受け止める.mp3]<br>うけとめる <br> to catch, to stop the blow, to react to, to take
to catch, to stop the blow, to react to, to take	<b>受け止める<b> <br> うけとめる <br>[sound:k-1355_受け止める.mp3]
[sound:k-1355_受け止める.mp3]	to catch, to stop the blow, to react to, to take<br> <b>受け止める</b> <br> (うけとめる)
(<b>任</b>) 彼は任務を全うしました。	[sound:s-1355_彼は任務を全うしました。.mp3] <br> He fulfilled his duty.
[sound:s-1345_ベランダは南側にあります。.mp3]	(<b>南側</b>) ベランダは南側にあります。<br> The balcony is on the south side. <br>	
受け入れる	[sound:k-1356_受け入れる.mp3]<br>うけいれる <br> to accept, to receive
to accept, to receive	<b>受け入れる<b> <br> うけいれる <br>[sound:k-1356_受け入れる.mp3]
[sound:k-1356_受け入れる.mp3]	to accept, to receive<br> <b>受け入れる</b> <br> (うけいれる)
(<b>主任</b>) 彼は部署の主任です。	[sound:s-1356_彼は部署の主任です。.mp3] <br> He is the head of the department.
[sound:s-1346_裏側には別の入り口があります。.mp3]	(<b>裏側</b>) 裏側には別の入り口があります。<br> There is another entrance on the back side. <br>	
受講	[sound:k-1357_受講.mp3]<br>じゅこう <br> taking (attending) lectures
taking (attending) lectures	<b>受講<b> <br> じゅこう <br>[sound:k-1357_受講.mp3]
[sound:k-1357_受講.mp3]	taking<br> <b>attending) lectures (受講</b> <br> (じゅこう)
(<b>任務</b>) 彼は危険な任務を遂行しました。	[sound:s-1357_彼は危険な任務を遂行しました。.mp3] <br> He carried out a dangerous mission.
[sound:s-1347_安全のために外側のドアを施錠してください。.mp3]	(<b>外側</b>) 安全のために外側のドアを施錠してください。<br> Please lock the outer door for safety. <br>	
受信	[sound:k-1358_受信.mp3]<br>じゅしん <br> reception (e.g. radio), receipt
reception (e.g. radio), receipt	<b>受信<b> <br> じゅしん <br>[sound:k-1358_受信.mp3]
[sound:k-1358_受信.mp3]	reception<br> <b>e.g. radio), receipt (受信</b> <br> (じゅしん)
(<b>取引</b>) 彼との取引は円滑に進みました。	[sound:s-1358_彼との取引は円滑に進みました。.mp3] <br> The transaction with him went smoothly.
[sound:s-1348_彼はそのプロジェクトの責任を負っています。.mp3]	(<b>責任</b>) 彼はそのプロジェクトの責任を負っています。<br> He is responsible for the project. <br>	
授受	[sound:k-1359_授受.mp3]<br>じゅじゅ <br> give and receive
give and receive	<b>授受<b> <br> じゅじゅ <br>[sound:k-1359_授受.mp3]
[sound:k-1359_授受.mp3]	give and receive<br> <b>授受</b> <br> (じゅじゅ)
(<b>引き下げ</b>) 価格の引き下げが消費者に好評です。	[sound:s-1359_価格の引き下げが消費者に好評です。.mp3] <br> The price reduction is well received by consumers.
[sound:s-1349_彼は健康上の理由でCEOを辞任しました。.mp3]	(<b>辞任</b>) 彼は健康上の理由でCEOを辞任しました。<br> He resigned as CEO for health reasons. <br>	
区	[sound:k-1360_区.mp3]<br>く <br> ward, district, section
ward, district, section	<b>区<b> <br> く <br>[sound:k-1360_区.mp3]
[sound:k-1360_区.mp3]	ward, district, section<br> <b>区</b> <br> (く)
(<b>引き上げ</b>) 昇給の要求が引き上げられました。	[sound:s-1360_昇給の要求が引き上げられました。.mp3] <br> The request for a raise has been raised.
[sound:s-1350_新しい社長が就任しました。.mp3]	(<b>就任</b>) 新しい社長が就任しました。<br> A new president has taken office. <br>	
地区	[sound:k-1361_地区.mp3]<br>ちく <br> district, section, sector
district, section, sector	<b>地区<b> <br> ちく <br>[sound:k-1361_地区.mp3]
[sound:k-1361_地区.mp3]	district, section, sector<br> <b>地区</b> <br> (ちく)
(<b>引退</b>) 彼は長いキャリアの後、引退しました。	[sound:s-1361_彼は長いキャリアの後、引退しました。.mp3] <br> "After a long career, he retired."
[sound:s-1351_その委員会には常任メンバーがいます。.mp3]	(<b>常任</b>) その委員会には常任メンバーがいます。<br> The committee has permanent members. <br>	
小選挙区	[sound:k-1362_小選挙区.mp3]<br>しょうせんきょく <br> small electoral district, single-member constituency
small electoral district, single-member constituency	<b>小選挙区<b> <br> しょうせんきょく <br>[sound:k-1362_小選挙区.mp3]
[sound:k-1362_小選挙区.mp3]	small electoral district, single-member constituency<br> <b>小選挙区</b> <br> (しょうせんきょく)
(<b>隠し引き出し</b>) 机の中に隠し引き出しがあります。	[sound:s-1362_机の中に隠し引き出しがあります。.mp3] <br> There is a hidden drawer in the desk.
[sound:s-1352_彼の任期は2年です。.mp3]	(<b>任期</b>) 彼の任期は2年です。<br> His term of office is two years. <br>	
区内	[sound:k-1363_区内.mp3]<br>くない <br> in the ward or borough
in the ward or borough	<b>区内<b> <br> くない <br>[sound:k-1363_区内.mp3]
[sound:k-1363_区内.mp3]	in the ward or borough<br> <b>区内</b> <br> (くない)
(<b>強引</b>) 彼の交渉は強引だった。	[sound:s-1363_彼の交渉は強引だった。.mp3] <br> His negotiation was forceful.
[sound:s-1353_彼の後任はまだ決まっていません。.mp3]	(<b>後任</b>) 彼の後任はまだ決まっていません。<br> His successor has not been decided yet. <br>	
区域	[sound:k-1364_区域.mp3]<br>くいき <br> limits, boundary, domain, zone, sphere, territory; area (e.g. in programming languages)
limits, boundary, domain, zone, sphere, territory; area (e.g. in programming languages)	<b>区域<b> <br> くいき <br>[sound:k-1364_区域.mp3]
[sound:k-1364_区域.mp3]	limits, boundary, domain, zone, sphere, territory; area<br> <b>e.g. in programming languages) (区域</b> <br> (くいき)
(<b>駆け引き</b>) 交渉の駆け引きが激しい。	[sound:s-1364_交渉の駆け引きが激しい。.mp3] <br> The negotiation tactics are intense.
[sound:s-1354_彼はプロジェクトの責任者です。.mp3]	(<b>責任者</b>) 彼はプロジェクトの責任者です。<br> He is in charge of the project. <br>	
区間	[sound:k-1365_区間.mp3]<br>くかん <br> section (of track, etc.), segment, dimension
section (of track, etc.), segment, dimension	<b>区間<b> <br> くかん <br>[sound:k-1365_区間.mp3]
[sound:k-1365_区間.mp3]	section<br> <b>of track, etc.), segment, dimension (区間</b> <br> (くかん)
(<b>引き金</b>) 犯人は引き金を引いた。	[sound:s-1365_犯人は引き金を引いた。.mp3] <br> The culprit pulled the trigger.
[sound:s-1355_彼は任務を全うしました。.mp3]	(<b>任</b>) 彼は任務を全うしました。<br> He fulfilled his duty. <br>	
区長	[sound:k-1366_区長.mp3]<br>くちょう <br> ward headman
ward headman	<b>区長<b> <br> くちょう <br>[sound:k-1366_区長.mp3]
[sound:k-1366_区長.mp3]	ward headman<br> <b>区長</b> <br> (くちょう)
(<b>引き続き</b>) 問題が解決された後も、引き続き監視が必要です。	[sound:s-1366_問題が解決された後も、引き続き監視が必要です。.mp3] <br> "Even after the problem is solved, continued monitoring is necessary."
[sound:s-1356_彼は部署の主任です。.mp3]	(<b>主任</b>) 彼は部署の主任です。<br> He is the head of the department. <br>	
区立	[sound:k-1367_区立.mp3]<br>くりつ <br> established by the ward
established by the ward	<b>区立<b> <br> くりつ <br>[sound:k-1367_区立.mp3]
[sound:k-1367_区立.mp3]	established by the ward<br> <b>区立</b> <br> (くりつ)
(<b>割引</b>) このクーポンで商品を割引します。	[sound:s-1367_このクーポンで商品を割引します。.mp3] <br> We'll discount the product with this coupon.
[sound:s-1357_彼は危険な任務を遂行しました。.mp3]	(<b>任務</b>) 彼は危険な任務を遂行しました。<br> He carried out a dangerous mission.    <br>	
区別	[sound:k-1368_区別.mp3]<br>くべつ <br> distinction, differentiation, classification
distinction, differentiation, classification	<b>区別<b> <br> くべつ <br>[sound:k-1368_区別.mp3]
[sound:k-1368_区別.mp3]	distinction, differentiation, classification<br> <b>区別</b> <br> (くべつ)
(<b>使わす</b>) 彼女は部下を使わすのが上手です。	[sound:s-1368_彼女は部下を使わすのが上手です。.mp3] <br> She is good at making use of her subordinates.
[sound:s-1358_彼との取引は円滑に進みました。.mp3]	(<b>取引</b>) 彼との取引は円滑に進みました。<br> The transaction with him went smoothly. <br>	
区民	[sound:k-1369_区民.mp3]<br>くみん <br> ward residents
ward residents	<b>区民<b> <br> くみん <br>[sound:k-1369_区民.mp3]
[sound:k-1369_区民.mp3]	ward residents<br> <b>区民</b> <br> (くみん)
(<b>使う</b>) この道具を使って問題を解決します。	[sound:s-1369_この道具を使って問題を解決します。.mp3] <br> We will solve the problem using this tool.
[sound:s-1359_価格の引き下げが消費者に好評です。.mp3]	(<b>引き下げ</b>) 価格の引き下げが消費者に好評です。<br> The price reduction is well received by consumers. <br>	
大統領	[sound:k-1370_大統領.mp3]<br>だいとうりょう <br> president, chief executive
president, chief executive	<b>大統領<b> <br> だいとうりょう <br>[sound:k-1370_大統領.mp3]
[sound:k-1370_大統領.mp3]	president, chief executive<br> <b>大統領</b> <br> (だいとうりょう)
(<b>使用</b>) 安全のために正しい使用法を守ってください。	[sound:s-1370_安全のために正しい使用法を守ってください。.mp3] <br> Please adhere to the correct usage for safety.
[sound:s-1360_昇給の要求が引き上げられました。.mp3]	(<b>引き上げ</b>) 昇給の要求が引き上げられました。<br> The request for a raise has been raised. <br>	
領土	[sound:k-1371_領土.mp3]<br>りょうど <br> dominion, territory, possession
dominion, territory, possession	<b>領土<b> <br> りょうど <br>[sound:k-1371_領土.mp3]
[sound:k-1371_領土.mp3]	dominion, territory, possession<br> <b>領土</b> <br> (りょうど)
(<b>大使</b>) 彼は駐在大使としてその国に赴任しました。	[sound:s-1371_彼は駐在大使としてその国に赴任しました。.mp3] <br> He was appointed as an ambassador to that country.
[sound:s-1361_彼は長いキャリアの後、引退しました。.mp3]	(<b>引退</b>) 彼は長いキャリアの後、引退しました。<br> After a long career, he retired. <br>	
占領	[sound:k-1372_占領.mp3]<br>せんりょう <br> occupation, capture, possession, have a room to oneself
occupation, capture, possession, have a room to oneself	<b>占領<b> <br> せんりょう <br>[sound:k-1372_占領.mp3]
[sound:k-1372_占領.mp3]	occupation, capture, possession, have a room to oneself<br> <b>占領</b> <br> (せんりょう)
(<b>行使</b>) 権利を行使する権利があります。	[sound:s-1372_権利を行使する権利があります。.mp3] <br> You have the right to exercise your rights.
[sound:s-1362_机の中に隠し引き出しがあります。.mp3]	(<b>隠し引き出し</b>) 机の中に隠し引き出しがあります。<br> There is a hidden drawer in the desk. <br>	
領域	[sound:k-1373_領域.mp3]<br>りょういき <br> area, domain, territory, field, range, region, regime
area, domain, territory, field, range, region, regime	<b>領域<b> <br> りょういき <br>[sound:k-1373_領域.mp3]
[sound:k-1373_領域.mp3]	area, domain, territory, field, range, region, regime<br> <b>領域</b> <br> (りょういき)
(<b>大使館</b>) 大使館の前にデモが行われています。	[sound:s-1373_大使館の前にデモが行われています。.mp3] <br> There is a demonstration in front of the embassy.
[sound:s-1363_彼の交渉は強引だった。.mp3]	(<b>強引</b>) 彼の交渉は強引だった。<br> His negotiation was forceful. <br>	
綱領	[sound:k-1374_綱領.mp3]<br>こうりょう <br> general plan, main points, summary, platform (e.g. for a campaign), mission statement
general plan, main points, summary, platform (e.g. for a campaign), mission statement	<b>綱領<b> <br> こうりょう <br>[sound:k-1374_綱領.mp3]
[sound:k-1374_綱領.mp3]	general plan, main points, summary, platform<br> <b>e.g. for a campaign), mission statement (綱領</b> <br> (こうりょう)
(<b>使い</b>) 彼は信頼できる使いです。	[sound:s-1374_彼は信頼できる使いです。.mp3] <br> He is a reliable messenger.
[sound:s-1364_交渉の駆け引きが激しい。.mp3]	(<b>駆け引き</b>) 交渉の駆け引きが激しい。<br> The negotiation tactics are intense. <br>	
領内	[sound:k-1375_領内.mp3]<br>りょうない <br> (within a) territory, domains
(within a) territory, domains	<b>領内<b> <br> りょうない <br>[sound:k-1375_領内.mp3]
[sound:k-1375_領内.mp3]	(within a) territory, domains<br> <b>領内</b> <br> (りょうない)
