相続税	[sound:k-1409_相続税.mp3]<br>そうぞくぜい <br> inheritance tax, death duty
[sound:k-1621_二百.mp3]	two hundred, 200<br> <b>二百</b> <br> (にひゃく)
<b>原始</b> <br> この地域は原始的な生活様式を保っている。	[sound:s-1621_この地域は原始的な生活様式を保っている。.mp3] <br> このちいきはげんしてきなせいかつようしきをたもっている。 <br>This area maintains a primitive way of life.
[sound:s-1621_この地域は原始的な生活様式を保っている。.mp3]	<b>原始</b> <br> この地域は原始的な生活様式を保っている。<br> このちいきはげんしてきなせいかつようしきをたもっている <br>This area maintains a primitive way of life.
三百	[sound:k-1622_三百.mp3]<br>さんびゃく <br> 300, three hundred; 300 mon, trifling amount, two-bit item; shyster
300, three hundred; 300 mon, trifling amount, two-bit item; shyster	<b>三百<b> <br> さんびゃく <br>[sound:k-1622_三百.mp3]
[sound:k-1622_三百.mp3]	300, three hundred; 300 mon, trifling amount, two-bit item; shyster<br> <b>三百</b> <br> (さんびゃく)
<b>始発</b> <br> 早朝の始発列車に間に合った。	[sound:s-1622_早朝の始発列車に間に合った。.mp3] <br> そうちょうのしはつれっしゃにまにあった。 <br>I caught the first train in the early morning.
[sound:s-1622_早朝の始発列車に間に合った。.mp3]	<b>始発</b> <br> 早朝の始発列車に間に合った。<br> そうちょうのしはつれっしゃにまにあった <br>I caught the first train in the early morning.
百貨店	[sound:k-1623_百貨店.mp3]<br>ひゃっかてん <br> (department) store(s)
(department) store(s)	<b>百貨店<b> <br> ひゃっかてん <br>[sound:k-1623_百貨店.mp3]
[sound:k-1623_百貨店.mp3]	(department) store(s)<br> <b>百貨店</b> <br> (ひゃっかてん)
<b>手始め</b> <br> 新しいプロジェクトに取り組む手始めに、計画を立てた。	[sound:s-1623_新しいプロジェクトに取り組む手始めに、計画を立てた。.mp3] <br> あたらしいぷろじぇくとにとりくむてはじめに、けいかくをたてた。 <br>"As a start to working on the new project, we made a plan."
[sound:s-1623_新しいプロジェクトに取り組む手始めに、計画を立てた。.mp3]	<b>手始め</b> <br> 新しいプロジェクトに取り組む手始めに、計画を立てた。<br> あたらしいぷろじぇくとにとりくむてはじめに、けいかくをたてた <br>As a start to working on the new project, we made a plan.
百万	[sound:k-1624_百万.mp3]<br>ひゃくまん <br> 1,000,000, one million; many
1,000,000, one million; many	<b>百万<b> <br> ひゃくまん <br>[sound:k-1624_百万.mp3]
[sound:k-1624_百万.mp3]	1,000,000, one million; many<br> <b>百万</b> <br> (ひゃくまん)
<b>島</b> <br> 彼は南の島でのんびり過ごした。	[sound:s-1624_彼は南の島でのんびり過ごした。.mp3] <br> かれはみなみのしまでのんびりすごした。 <br>He spent a relaxing time on a southern island.
[sound:s-1624_彼は南の島でのんびり過ごした。.mp3]	<b>島</b> <br> 彼は南の島でのんびり過ごした。<br> かれはみなみのしまでのんびりすごした <br>He spent a relaxing time on a southern island.
四百	[sound:k-1625_四百.mp3]<br>よんひゃく <br> four hundred
four hundred	<b>四百<b> <br> よんひゃく <br>[sound:k-1625_四百.mp3]
[sound:k-1625_四百.mp3]	four hundred<br> <b>四百</b> <br> (よんひゃく)
<b>朝鮮半島</b> <br> 朝鮮半島は東アジアに位置している。	[sound:s-1625_朝鮮半島は東アジアに位置している。.mp3] <br> ちょうせんはんとうはひがしアジアにいちしている。 <br>The Korean Peninsula is located in East Asia.
[sound:s-1625_朝鮮半島は東アジアに位置している。.mp3]	<b>朝鮮半島</b> <br> 朝鮮半島は東アジアに位置している。<br> ちょうせんはんとうはひがしアジアにいちしている <br>The Korean Peninsula is located in East Asia.
百億	[sound:k-1626_百億.mp3]<br>ひゃくおく <br> 10,000,000,000, ten billion (American), (obs) ten milliard (British)
10,000,000,000, ten billion (American), (obs) ten milliard (British)	<b>百億<b> <br> ひゃくおく <br>[sound:k-1626_百億.mp3]
[sound:k-1626_百億.mp3]	10,000,000,000, ten billion<br> <b>American), (obs) ten milliard (British) (百億</b> <br> (ひゃくおく)
<b>中島</b> <br> その湖には小さな中島が浮かんでいる。	[sound:s-1626_その湖には小さな中島が浮かんでいる。.mp3] <br> そのみずうみにはちいさななかしまがうかんでいる。 <br>There is a small island floating in the lake.
[sound:s-1626_その湖には小さな中島が浮かんでいる。.mp3]	<b>中島</b> <br> その湖には小さな中島が浮かんでいる。<br> そのみずうみにはちいさななかしまがうかんでいる <br>There is a small island floating in the lake.
数百	[sound:k-1627_数百.mp3]<br>すうひゃく <br> several hundreds
several hundreds	<b>数百<b> <br> すうひゃく <br>[sound:k-1627_数百.mp3]
[sound:k-1627_数百.mp3]	several hundreds<br> <b>数百</b> <br> (すうひゃく)
<b>小島</b> <br> その小島は美しい砂浜と青い海に囲まれている。	[sound:s-1627_その小島は美しい砂浜と青い海に囲まれている。.mp3] <br> そのこじまはうつくしいすなはまとあおいうみにかこまれている。 <br>The small island is surrounded by beautiful sandy beaches and blue sea.
[sound:s-1627_その小島は美しい砂浜と青い海に囲まれている。.mp3]	<b>小島</b> <br> その小島は美しい砂浜と青い海に囲まれている。<br> そのこじまはうつくしいすなはまとあおいうみにかこまれている <br>The small island is surrounded by beautiful sandy beaches and blue sea.
百八十度	[sound:k-1628_百八十度.mp3]<br>ひゃくはちじゅうど <br> 180 degrees, complete change
180 degrees, complete change	<b>百八十度<b> <br> ひゃくはちじゅうど <br>[sound:k-1628_百八十度.mp3]
[sound:k-1628_百八十度.mp3]	180 degrees, complete change<br> <b>百八十度</b> <br> (ひゃくはちじゅうど)
<b>半島</b> <br> 韓国は半島の国である。	[sound:s-1628_韓国は半島の国である。.mp3] <br> かんこくははんとうのくにである。 <br>Korea is a peninsula nation.
[sound:s-1628_韓国は半島の国である。.mp3]	<b>半島</b> <br> 韓国は半島の国である。<br> かんこくははんとうのくにである <br>Korea is a peninsula nation.
百合	[sound:k-1629_百合.mp3]<br>ゆり, ユリ <br> lily, Lilium; comics and novels about female homosexuality
lily, Lilium; comics and novels about female homosexuality	<b>百合<b> <br> ゆり, ユリ <br>[sound:k-1629_百合.mp3]
[sound:k-1629_百合.mp3]	lily, Lilium; comics and novels about female homosexuality<br> <b>百合</b> <br> (ゆり, ユリ)
<b>列島</b> <br> 日本は火山性の列島である。	[sound:s-1629_日本は火山性の列島である。.mp3] <br> にほんはかざんせいのれっとうである。 <br>Japan is a volcanic archipelago.
[sound:s-1629_日本は火山性の列島である。.mp3]	<b>列島</b> <br> 日本は火山性の列島である。<br> にほんはかざんせいのれっとうである <br>Japan is a volcanic archipelago.
派遣	[sound:k-1630_派遣.mp3]<br>はけん <br> dispatch, despatch, send
dispatch, despatch, send	<b>派遣<b> <br> はけん <br>[sound:k-1630_派遣.mp3]
[sound:k-1630_派遣.mp3]	dispatch, despatch, send<br> <b>派遣</b> <br> (はけん)
<b>島根</b> <br> 島根県は日本の中国地方に位置している。	[sound:s-1630_島根県は日本の中国地方に位置している。.mp3] <br> しまねけんはにほんのちゅうごくちほうにいちしている。 <br>Shimane Prefecture is located in the Chugoku region of Japan.
[sound:s-1630_島根県は日本の中国地方に位置している。.mp3]	<b>島根</b> <br> 島根県は日本の中国地方に位置している。<br> しまねけんはにほんのちゅうごくちほうにいちしている <br>Shimane Prefecture is located in the Chugoku region of Japan.
派閥	[sound:k-1631_派閥.mp3]<br>はばつ <br> clique, faction
clique, faction	<b>派閥<b> <br> はばつ <br>[sound:k-1631_派閥.mp3]
[sound:k-1631_派閥.mp3]	clique, faction<br> <b>派閥</b> <br> (はばつ)
<b>千島</b> <br> 千島列島は北海道とロシアの間にある。	[sound:s-1631_千島列島は北海道とロシアの間にある。.mp3] <br> ちしまれっとうはほっかいどうとロシアのあいだにある。 <br>The Kuril Islands are located between Hokkaido and Russia.
[sound:s-1631_千島列島は北海道とロシアの間にある。.mp3]	<b>千島</b> <br> 千島列島は北海道とロシアの間にある。<br> ちしまれっとうはほっかいどうとロシアのあいだにある <br>The Kuril Islands are located between Hokkaido and Russia.
立派	[sound:k-1632_立派.mp3]<br>りっぱ <br> splendid, fine, handsome, elegant, imposing, prominent, legal, legitimate
splendid, fine, handsome, elegant, imposing, prominent, legal, legitimate	<b>立派<b> <br> りっぱ <br>[sound:k-1632_立派.mp3]
[sound:k-1632_立派.mp3]	splendid, fine, handsome, elegant, imposing, prominent, legal, legitimate<br> <b>立派</b> <br> (りっぱ)
<b>島国</b> <br> ニュージーランドは島国である。	[sound:s-1632_ニュージーランドは島国である。.mp3] <br> にゅーじーらんどはしまぐにである。 <br>New Zealand is an island nation.
[sound:s-1632_ニュージーランドは島国である。.mp3]	<b>島国</b> <br> ニュージーランドは島国である。<br> にゅーじーらんどはしまぐにである <br>New Zealand is an island nation.
右派	[sound:k-1633_右派.mp3]<br>うは <br> right wing
right wing	<b>右派<b> <br> うは <br>[sound:k-1633_右派.mp3]
[sound:k-1633_右派.mp3]	right wing<br> <b>右派</b> <br> (うは)
<b>離島</b> <br> この国の離島には美しいビーチが多い。	[sound:s-1633_この国の離島には美しいビーチが多い。.mp3] <br> このくにのりとうにはうつくしいびーちがおおい。 <br>There are many beautiful beaches on the outlying islands of this country.
[sound:s-1633_この国の離島には美しいビーチが多い。.mp3]	<b>離島</b> <br> この国の離島には美しいビーチが多い。<br> このくにのりとうにはうつくしいびーちがおおい <br>There are many beautiful beaches on the outlying islands of this country.
左派	[sound:k-1634_左派.mp3]<br>さは <br> left wing
left wing	<b>左派<b> <br> さは <br>[sound:k-1634_左派.mp3]
[sound:k-1634_左派.mp3]	left wing<br> <b>左派</b> <br> (さは)
<b>直</b> <br> 問題を直に解決することが重要だ。	[sound:s-1634_問題を直に解決することが重要だ。.mp3] <br> もんだいをじきにかいけつすることがじゅうようだ。 <br>It's important to solve problems directly.
[sound:s-1634_問題を直に解決することが重要だ。.mp3]	<b>直</b> <br> 問題を直に解決することが重要だ。<br> もんだいをじきにかいけつすることがじゅうようだ <br>It's important to solve problems directly.
特派員	[sound:k-1635_特派員.mp3]<br>とくはいん <br> correspondent
correspondent	<b>特派員<b> <br> とくはいん <br>[sound:k-1635_特派員.mp3]
[sound:k-1635_特派員.mp3]	correspondent<br> <b>特派員</b> <br> (とくはいん)
<b>直ちに</b> <br> 問題が発生したら直ちに対処する必要がある。	[sound:s-1635_問題が発生したら直ちに対処する必要がある。.mp3] <br> もんだいがはっせいしたらただちにたいしょするひつようがある。 <br>It's necessary to deal with problems immediately when they occur.
[sound:s-1635_問題が発生したら直ちに対処する必要がある。.mp3]	<b>直ちに</b> <br> 問題が発生したら直ちに対処する必要がある。<br> もんだいがはっせいしたらただちにたいしょするひつようがある <br>It's necessary to deal with problems immediately when they occur.
硬派	[sound:k-1636_硬派.mp3]<br>こうは <br> tough elements, hard-liners, stalwart(s)
tough elements, hard-liners, stalwart(s)	<b>硬派<b> <br> こうは <br>[sound:k-1636_硬派.mp3]
[sound:k-1636_硬派.mp3]	tough elements, hard-liners, stalwart(s)<br> <b>硬派</b> <br> (こうは)
<b>見直し</b> <br> プロジェクトの進捗状況を見直しました。	[sound:s-1636_プロジェクトの進捗状況を見直しました。.mp3] <br> ぷろじぇくとのしんちょくじょうきょうをみなおしました。 <br>We reviewed the progress of the project.
[sound:s-1636_プロジェクトの進捗状況を見直しました。.mp3]	<b>見直し</b> <br> プロジェクトの進捗状況を見直しました。<br> ぷろじぇくとのしんちょくじょうきょうをみなおしました <br>We reviewed the progress of the project.
党派	[sound:k-1637_党派.mp3]<br>とうは <br> faction
faction	<b>党派<b> <br> とうは <br>[sound:k-1637_党派.mp3]
[sound:k-1637_党派.mp3]	faction<br> <b>党派</b> <br> (とうは)
<b>直後</b> <br> 会議が終わった直後に報告書を送った。	[sound:s-1637_会議が終わった直後に報告書を送った。.mp3] <br> かいぎがおわったちょくごにほうこくしょをおくった。 <br>I sent the report immediately after the meeting ended.
[sound:s-1637_会議が終わった直後に報告書を送った。.mp3]	<b>直後</b> <br> 会議が終わった直後に報告書を送った。<br> かいぎがおわったちょくごにほうこくしょをおくった <br>I sent the report immediately after the meeting ended.
派手	[sound:k-1638_派手.mp3]<br>はで <br> showy, loud, gay, flashy, gaudy
showy, loud, gay, flashy, gaudy	<b>派手<b> <br> はで <br>[sound:k-1638_派手.mp3]
[sound:k-1638_派手.mp3]	showy, loud, gay, flashy, gaudy<br> <b>派手</b> <br> (はで)
<b>直接</b> <br> その問題について直接話し合いたい。	[sound:s-1638_その問題について直接話し合いたい。.mp3] <br> そのもんだいについてちょくせつはなしあいたい。 <br>I want to discuss the issue directly.
[sound:s-1638_その問題について直接話し合いたい。.mp3]	<b>直接</b> <br> その問題について直接話し合いたい。<br> そのもんだいについてちょくせつはなしあいたい <br>I want to discuss the issue directly.
派兵	[sound:k-1639_派兵.mp3]<br>はへい <br> dispatch of troops, despatch of troops
dispatch of troops, despatch of troops	<b>派兵<b> <br> はへい <br>[sound:k-1639_派兵.mp3]
[sound:k-1639_派兵.mp3]	dispatch of troops, despatch of troops<br> <b>派兵</b> <br> (はへい)
<b>直前</b> <br> 出発直前に電車が遅れた。	[sound:s-1639_出発直前に電車が遅れた。.mp3] <br> しゅっぱつちょくぜんにでんしゃがおくれた。 <br>The train was delayed just before departure.
[sound:s-1639_出発直前に電車が遅れた。.mp3]	<b>直前</b> <br> 出発直前に電車が遅れた。<br> しゅっぱつちょくぜんにでんしゃがおくれた <br>The train was delayed just before departure.
点	[sound:k-1640_点.mp3]<br>てん <br> spot, mark; point, dot; mark (e.g. in exam), score, points; counter for goods or items
spot, mark; point, dot; mark (e.g. in exam), score, points; counter for goods or items	<b>点<b> <br> てん <br>[sound:k-1640_点.mp3]
[sound:k-1640_点.mp3]	spot, mark; point, dot; mark<br> <b>e.g. in exam), score, points; counter for goods or items (点</b> <br> (てん)
<b>直面</b> <br> 困難に直面しても決して逃げてはいけない。	[sound:s-1640_困難に直面しても決して逃げてはいけない。.mp3] <br> こんなんにちょくめんしてもけっしてにげてはいけない。 <br>You must never run away even when faced with difficulties.
[sound:s-1640_困難に直面しても決して逃げてはいけない。.mp3]	<b>直面</b> <br> 困難に直面しても決して逃げてはいけない。<br> こんなんにちょくめんしてもけっしてにげてはいけない <br>You must never run away even when faced with difficulties.
焦点	[sound:k-1641_焦点.mp3]<br>しょうてん <br> focus (e.g. photographic), focal point
focus (e.g. photographic), focal point	<b>焦点<b> <br> しょうてん <br>[sound:k-1641_焦点.mp3]
[sound:k-1641_焦点.mp3]	focus<br> <b>e.g. photographic), focal point (焦点</b> <br> (しょうてん)
<b>率直</b> <br> 彼は率直な意見を言った。	[sound:s-1641_彼は率直な意見を言った。.mp3] <br> かれはそっちょくないけんをいった。 <br>He expressed his honest opinion.
[sound:s-1641_彼は率直な意見を言った。.mp3]	<b>率直</b> <br> 彼は率直な意見を言った。<br> かれはそっちょくないけんをいった <br>He expressed his honest opinion.
拠点	[sound:k-1642_拠点.mp3]<br>きょてん <br> position, location, base, point
position, location, base, point	<b>拠点<b> <br> きょてん <br>[sound:k-1642_拠点.mp3]
[sound:k-1642_拠点.mp3]	position, location, base, point<br> <b>拠点</b> <br> (きょてん)
<b>正直</b> <br> 彼は正直な人柄で信頼されている。	[sound:s-1642_彼は正直な人柄で信頼されている。.mp3] <br> かれはしょうじきなひとがらでしんらいされている。 <br>He is trusted for his honesty and sincerity.
[sound:s-1642_彼は正直な人柄で信頼されている。.mp3]	<b>正直</b> <br> 彼は正直な人柄で信頼されている。<br> かれはしょうじきなひとがらでしんらいされている <br>He is trusted for his honesty and sincerity.
時点	[sound:k-1643_時点.mp3]<br>じてん <br> point in time, occasion
point in time, occasion	<b>時点<b> <br> じてん <br>[sound:k-1643_時点.mp3]
[sound:k-1643_時点.mp3]	point in time, occasion<br> <b>時点</b> <br> (じてん)
<b>素直</b> <br> 彼女は素直な性格で人々に愛されている。	[sound:s-1643_彼女は素直な性格で人々に愛されている。.mp3] <br> かのじょはすなおなせいかくでひとびとにあいされている。 <br>She is loved by people for her straightforward personality.
[sound:s-1643_彼女は素直な性格で人々に愛されている。.mp3]	<b>素直</b> <br> 彼女は素直な性格で人々に愛されている。<br> かのじょはすなおなせいかくでひとびとにあいされている <br>She is loved by people for her straightforward personality.
得点	[sound:k-1644_得点.mp3]<br>とくてん <br> score, points made, marks obtained, runs
score, points made, marks obtained, runs	<b>得点<b> <br> とくてん <br>[sound:k-1644_得点.mp3]
[sound:k-1644_得点.mp3]	score, points made, marks obtained, runs<br> <b>得点</b> <br> (とくてん)
<b>両国</b> <br> 両国の首脳会談が成功裏に終了した。	[sound:s-1644_両国の首脳会談が成功裏に終了した。.mp3] <br> りょうこくのしゅのうかいだんがせいこうりにしゅうりょうした。 <br>The summit meeting between the two countries ended successfully.
[sound:s-1644_両国の首脳会談が成功裏に終了した。.mp3]	<b>両国</b> <br> 両国の首脳会談が成功裏に終了した。<br> りょうこくのしゅのうかいだんがせいこうりにしゅうりょうした <br>The summit meeting between the two countries ended successfully.
視点	[sound:k-1645_視点.mp3]<br>してん <br> opinion, point of view, visual point
opinion, point of view, visual point	<b>視点<b> <br> してん <br>[sound:k-1645_視点.mp3]
[sound:k-1645_視点.mp3]	opinion, point of view, visual point<br> <b>視点</b> <br> (してん)
<b>両党</b> <br> 両党は対立を乗り越えて協力することになった。	[sound:s-1645_両党は対立を乗り越えて協力することになった。.mp3] <br> りょうとうはたいりつをのりこえてきょうりょくすることになった。 <br>Both parties agreed to cooperate by overcoming their differences.
[sound:s-1645_両党は対立を乗り越えて協力することになった。.mp3]	<b>両党</b> <br> 両党は対立を乗り越えて協力することになった。<br> りょうとうはたいりつをのりこえてきょうりょくすることになった <br>Both parties agreed to cooperate by overcoming their differences.
失点	[sound:k-1646_失点.mp3]<br>しってん <br> run charged to the pitcher
run charged to the pitcher	<b>失点<b> <br> しってん <br>[sound:k-1646_失点.mp3]
[sound:k-1646_失点.mp3]	run charged to the pitcher<br> <b>失点</b> <br> (しってん)
<b>両親</b> <br> 私の両親は共に長生きしてほしい。	[sound:s-1646_私の両親は共に長生きしてほしい。.mp3] <br> わたしのりょうしんはともにながいきしてほしい。 <br>I want both of my parents to live long lives.
[sound:s-1646_私の両親は共に長生きしてほしい。.mp3]	<b>両親</b> <br> 私の両親は共に長生きしてほしい。<br> わたしのりょうしんはともにながいきしてほしい <br>I want both of my parents to live long lives.
重点	[sound:k-1647_重点.mp3]<br>じゅうてん <br> important point, lay stress on, colon, emphasis
important point, lay stress on, colon, emphasis	<b>重点<b> <br> じゅうてん <br>[sound:k-1647_重点.mp3]
[sound:k-1647_重点.mp3]	important point, lay stress on, colon, emphasis<br> <b>重点</b> <br> (じゅうてん)
<b>車両</b> <br> 駅で車両の乗り換えをする。	[sound:s-1647_駅で車両の乗り換えをする。.mp3] <br> えきでしゃりょうののりかえをする。 <br>Transfer to another train at the station.
[sound:s-1647_駅で車両の乗り換えをする。.mp3]	<b>車両</b> <br> 駅で車両の乗り換えをする。<br> えきでしゃりょうののりかえをする <br>Transfer to another train at the station.
同点	[sound:k-1648_同点.mp3]<br>どうてん <br> deadlock, tie, draw
deadlock, tie, draw	<b>同点<b> <br> どうてん <br>[sound:k-1648_同点.mp3]
[sound:k-1648_同点.mp3]	deadlock, tie, draw<br> <b>同点</b> <br> (どうてん)
<b>両院</b> <br> 法案は両院で可決された。	[sound:s-1648_法案は両院で可決された。.mp3] <br> ほうあんはりょういんでかけつされた。 <br>The bill was passed by both houses of the legislature.
[sound:s-1648_法案は両院で可決された。.mp3]	<b>両院</b> <br> 法案は両院で可決された。<br> ほうあんはりょういんでかけつされた <br>The bill was passed by both houses of the legislature.
問題点	[sound:k-1649_問題点.mp3]<br>もんだいてん <br> the point at issue
the point at issue	<b>問題点<b> <br> もんだいてん <br>[sound:k-1649_問題点.mp3]
[sound:k-1649_問題点.mp3]	the point at issue<br> <b>問題点</b> <br> (もんだいてん)
<b>両氏</b> <br> 両氏の間には確執がある。	[sound:s-1649_両氏の間には確執がある。.mp3] <br> りょうしのあいだにはかくしつがある。 <br>There is a conflict between the two parties.
[sound:s-1649_両氏の間には確執がある。.mp3]	<b>両氏</b> <br> 両氏の間には確執がある。<br> りょうしのあいだにはかくしつがある <br>There is a conflict between the two parties.
教育	[sound:k-1650_教育.mp3]<br>きょういく <br> training, education
training, education	<b>教育<b> <br> きょういく <br>[sound:k-1650_教育.mp3]
[sound:k-1650_教育.mp3]	training, education<br> <b>教育</b> <br> (きょういく)
<b>両日</b> <br> 両日とも快晴だった。	[sound:s-1650_両日とも快晴だった。.mp3] <br> りょうじつともかいせいだった。 <br>Both days were sunny.
[sound:s-1650_両日とも快晴だった。.mp3]	<b>両日</b> <br> 両日とも快晴だった。<br> りょうじつともかいせいだった <br>Both days were sunny.
教授	[sound:k-1651_教授.mp3]<br>きょうじゅ <br> professor; teaching, instruction
professor; teaching, instruction	<b>教授<b> <br> きょうじゅ <br>[sound:k-1651_教授.mp3]
[sound:k-1651_教授.mp3]	professor; teaching, instruction<br> <b>教授</b> <br> (きょうじゅ)
<b>両者</b> <br> 両者の意見が相いれない。	[sound:s-1651_両者の意見が相いれない。.mp3] <br> りょうしゃのいけんがあいあわない。 <br>The opinions of the two parties do not match.
[sound:s-1651_両者の意見が相いれない。.mp3]	<b>両者</b> <br> 両者の意見が相いれない。<br> りょうしゃのいけんがあいあわない <br>The opinions of the two parties do not match.
教師	[sound:k-1652_教師.mp3]<br>きょうし <br> teacher (classroom)
teacher (classroom)	<b>教師<b> <br> きょうし <br>[sound:k-1652_教師.mp3]
[sound:k-1652_教師.mp3]	teacher<br> <b>classroom) (教師</b> <br> (きょうし)
<b>両方</b> <br> 両方の選択肢を検討した。	[sound:s-1652_両方の選択肢を検討した。.mp3] <br> りょうほうのせんたくしをけんとうした。 <br>Both options were considered.
[sound:s-1652_両方の選択肢を検討した。.mp3]	<b>両方</b> <br> 両方の選択肢を検討した。<br> りょうほうのせんたくしをけんとうした <br>Both options were considered.
宗教	[sound:k-1653_宗教.mp3]<br>しゅうきょう <br> religion
religion	<b>宗教<b> <br> しゅうきょう <br>[sound:k-1653_宗教.mp3]
[sound:k-1653_宗教.mp3]	religion<br> <b>宗教</b> <br> (しゅうきょう)
<b>両面</b> <br> 彼の提案は両面から議論されるべきだ。	[sound:s-1653_彼の提案は両面から議論されるべきだ。.mp3] <br> かれのていあんはりょうめんからぎろんされるべきだ。 <br>His proposal should be discussed from both perspectives.
[sound:s-1653_彼の提案は両面から議論されるべきだ。.mp3]	<b>両面</b> <br> 彼の提案は両面から議論されるべきだ。<br> かれのていあんはりょうめんからぎろんされるべきだ <br>His proposal should be discussed from both perspectives.
教室	[sound:k-1654_教室.mp3]<br>きょうしつ <br> classroom
classroom	<b>教室<b> <br> きょうしつ <br>[sound:k-1654_教室.mp3]
[sound:k-1654_教室.mp3]	classroom<br> <b>教室</b> <br> (きょうしつ)
<b>朝</b> <br> 朝早く起きてジョギングをする。	[sound:s-1654_朝早く起きてジョギングをする。.mp3] <br> あさはやくおきてじょぎんぐをする。 <br>Get up early in the morning and go jogging.
[sound:s-1654_朝早く起きてジョギングをする。.mp3]	<b>朝</b> <br> 朝早く起きてジョギングをする。<br> あさはやくおきてじょぎんぐをする <br>Get up early in the morning and go jogging.
教徒	[sound:k-1655_教徒.mp3]<br>きょうと <br> believer, adherent
believer, adherent	<b>教徒<b> <br> きょうと <br>[sound:k-1655_教徒.mp3]
[sound:k-1655_教徒.mp3]	believer, adherent<br> <b>教徒</b> <br> (きょうと)
<b>北朝鮮</b> <br> 北朝鮮の核実験が国際社会から非難された。	[sound:s-1655_北朝鮮の核実験が国際社会から非難された。.mp3] <br> きたちょうせんのかくじっけんがこくさいしゃかいからひなんされた。 <br>North Korea's nuclear test was condemned by the international community.
[sound:s-1655_北朝鮮の核実験が国際社会から非難された。.mp3]	<b>北朝鮮</b> <br> 北朝鮮の核実験が国際社会から非難された。<br> きたちょうせんのかくじっけんがこくさいしゃかいからひなんされた <br>North Korea's nuclear test was condemned by the international community.
教科書	[sound:k-1656_教科書.mp3]<br>きょうかしょ <br> textbook, text book
textbook, text book	<b>教科書<b> <br> きょうかしょ <br>[sound:k-1656_教科書.mp3]
[sound:k-1656_教科書.mp3]	textbook, text book<br> <b>教科書</b> <br> (きょうかしょ)
<b>朝鮮</b> <br> 朝鮮半島は韓国と北朝鮮からなる。	[sound:s-1656_朝鮮半島は韓国と北朝鮮からなる。.mp3] <br> ちょうせんはんとうはかんこくときたちょうせんからなる。 <br>The Korean Peninsula consists of South Korea and North Korea.
[sound:s-1656_朝鮮半島は韓国と北朝鮮からなる。.mp3]	<b>朝鮮</b> <br> 朝鮮半島は韓国と北朝鮮からなる。<br> ちょうせんはんとうはかんこくときたちょうせんからなる <br>The Korean Peninsula consists of South Korea and North Korea.
教諭	[sound:k-1657_教諭.mp3]<br>きょうゆ <br> teacher
teacher	<b>教諭<b> <br> きょうゆ <br>[sound:k-1657_教諭.mp3]
[sound:k-1657_教諭.mp3]	teacher<br> <b>教諭</b> <br> (きょうゆ)
<b>朝鮮民主主義人民共和国</b> <br> 朝鮮民主主義人民共和国の首都は平壌です。	[sound:s-1657_朝鮮民主主義人民共和国の首都は平壌です。.mp3] <br> ちょうせんみんしゅしゅぎじんみんきょうわこくのしゅとはへいじょうです。 <br>The capital of the Democratic People's Republic of Korea is Pyongyang.
[sound:s-1657_朝鮮民主主義人民共和国の首都は平壌です。.mp3]	<b>朝鮮民主主義人民共和国</b> <br> 朝鮮民主主義人民共和国の首都は平壌です。<br> ちょうせんみんしゅしゅぎじんみんきょうわこくのしゅとはへいじょうです <br>The capital of the Democratic People's Republic of Korea is Pyongyang.
助教授	[sound:k-1658_助教授.mp3]<br>じょきょうじゅ <br> assistant professor
assistant professor	<b>助教授<b> <br> じょきょうじゅ <br>[sound:k-1658_助教授.mp3]
[sound:k-1658_助教授.mp3]	assistant professor<br> <b>助教授</b> <br> (じょきょうじゅ)
<b>朝鮮半島</b> <br> 朝鮮半島は東アジアに位置している。	[sound:s-1658_朝鮮半島は東アジアに位置している。.mp3] <br> ちょうせんはんとうはひがしアジアにいちしている。 <br>The Korean Peninsula is located in East Asia.
[sound:s-1658_朝鮮半島は東アジアに位置している。.mp3]	<b>朝鮮半島</b> <br> 朝鮮半島は東アジアに位置している。<br> ちょうせんはんとうはひがしアジアにいちしている <br>The Korean Peninsula is located in East Asia.
教会	[sound:k-1659_教会.mp3]<br>きょうかい <br> church
church	<b>教会<b> <br> きょうかい <br>[sound:k-1659_教会.mp3]
[sound:k-1659_教会.mp3]	church<br> <b>教会</b> <br> (きょうかい)
<b>早朝</b> <br> 早朝の散歩は気持ちがいい。	[sound:s-1659_早朝の散歩は気持ちがいい。.mp3] <br> そうちょうのさんぽはきもちがいい。 <br>Early morning walks are refreshing.
[sound:s-1659_早朝の散歩は気持ちがいい。.mp3]	<b>早朝</b> <br> 早朝の散歩は気持ちがいい。<br> そうちょうのさんぽはきもちがいい <br>Early morning walks are refreshing.
情報	[sound:k-1660_情報.mp3]<br>じょうほう <br> news, gossip, (military) intelligence; information (data contained in characters, signals, code, etc.)
news, gossip, (military) intelligence; information (data contained in characters, signals, code, etc.)	<b>情報<b> <br> じょうほう <br>[sound:k-1660_情報.mp3]
[sound:k-1660_情報.mp3]	news, gossip,<br> <b>military) intelligence; information (data contained in characters, signals, code, etc.) (情報</b> <br> (じょうほう)
<b>朝日</b> <br> 山々が朝日に照らされて美しい景色が広がっていた。	[sound:s-1660_山々が朝日に照らされて美しい景色が広がっていた。.mp3] <br> やまがたちがあさひにてらされてうつくしいけしきがひろがっていた。 <br>"The mountains were bathed in the morning sun, creating a beautiful landscape."
