[sound:4c-k-同日.mp3]	<b>同日</b> <br> どうじつ <br> the same day
[sound:4c-k-新規.mp3]	<b>新規</b> <br> しんき <br> new, fresh; new customer; new rules or regulations
新規	<b>しんき</b> <br> new, fresh; new customer; new rules or regulations <br> [sound:4c-k-新規.mp3]
new, fresh; new customer; new rules or regulations	<b>新規</b> <br> しんき <br> [sound:4c-k-新規.mp3]
[sound:4c-s-新規の顧客が増えています。.mp3]	<b>新規の顧客が増えています。</b> <br> このがっこうにはきびしいきそくがあります。 <br><br> (新規) <br> This school has strict rules.
新規の顧客が増えています。 <br><br> (新規)	<b>このがっこうにはきびしいきそくがあります。</b> <br> This school has strict rules. <br> [sound:4c-s-新規の顧客が増えています。.mp3]
This school has strict rules.	<b>新規の顧客が増えています。</b> <br> このがっこうにはきびしいきそくがあります。 <br><br> (新規) <br> [sound:4c-s-新規の顧客が増えています。.mp3]
[sound:4c-k-規則.mp3]	<b>規則</b> <br> きそく <br> rules, regulations, conventions
規則	<b>きそく</b> <br> rules, regulations, conventions <br> [sound:4c-k-規則.mp3]
rules, regulations, conventions	<b>規則</b> <br> きそく <br> [sound:4c-k-規則.mp3]
[sound:4c-s-この学校には厳しい規則があります。.mp3]	<b>この学校には厳しい規則があります。</b> <br> このせいひんはこくさいきかくにじゅんきょしています。 <br><br> (規則) <br> This product meets international standards.
この学校には厳しい規則があります。 <br><br> (規則)	<b>このせいひんはこくさいきかくにじゅんきょしています。</b> <br> This product meets international standards. <br> [sound:4c-s-この学校には厳しい規則があります。.mp3]
This product meets international standards.	<b>この学校には厳しい規則があります。</b> <br> このせいひんはこくさいきかくにじゅんきょしています。 <br><br> (規則) <br> [sound:4c-s-この学校には厳しい規則があります。.mp3]
[sound:4c-k-規格.mp3]	<b>規格</b> <br> きかく <br> standard, norm
規格	<b>きかく</b> <br> standard, norm <br> [sound:4c-k-規格.mp3]
standard, norm	<b>規格</b> <br> きかく <br> [sound:4c-k-規格.mp3]
[sound:4c-s-この製品は国際規格に準拠しています。.mp3]	<b>この製品は国際規格に準拠しています。</b> <br> しゅじゅつはぶじにおわりました。 <br><br> (規格) <br> The surgery went smoothly.
この製品は国際規格に準拠しています。 <br><br> (規格)	<b>しゅじゅつはぶじにおわりました。</b> <br> The surgery went smoothly. <br> [sound:4c-s-この製品は国際規格に準拠しています。.mp3]
The surgery went smoothly.	<b>この製品は国際規格に準拠しています。</b> <br> しゅじゅつはぶじにおわりました。 <br><br> (規格) <br> [sound:4c-s-この製品は国際規格に準拠しています。.mp3]
[sound:4c-k-手術.mp3]	<b>手術</b> <br> しゅじゅつ <br> surgical operation
手術	<b>しゅじゅつ</b> <br> surgical operation <br> [sound:4c-k-手術.mp3]
surgical operation	<b>手術</b> <br> しゅじゅつ <br> [sound:4c-k-手術.mp3]
[sound:4c-s-手術は無事に終わりました。.mp3]	<b>手術は無事に終わりました。</b> <br> びじゅつかんにはおおくのすばらしいかいががあります。 <br><br> (手術) <br> The art museum has many wonderful paintings.
手術は無事に終わりました。 <br><br> (手術)	<b>びじゅつかんにはおおくのすばらしいかいががあります。</b> <br> The art museum has many wonderful paintings. <br> [sound:4c-s-手術は無事に終わりました。.mp3]
The art museum has many wonderful paintings.	<b>手術は無事に終わりました。</b> <br> びじゅつかんにはおおくのすばらしいかいががあります。 <br><br> (手術) <br> [sound:4c-s-手術は無事に終わりました。.mp3]
[sound:4c-k-美術館.mp3]	<b>美術館</b> <br> びじゅつかん <br> art gallery, art museum
美術館	<b>びじゅつかん</b> <br> art gallery, art museum <br> [sound:4c-k-美術館.mp3]
art gallery, art museum	<b>美術館</b> <br> びじゅつかん <br> [sound:4c-k-美術館.mp3]
[sound:4c-s-美術館には多くの素晴らしい絵画があります。.mp3]	<b>美術館には多くの素晴らしい絵画があります。</b> <br> かれのせんじゅつはひじょうにこうかてきです。 <br><br> (美術館) <br> His tactics are very effective.
美術館には多くの素晴らしい絵画があります。 <br><br> (美術館)	<b>かれのせんじゅつはひじょうにこうかてきです。</b> <br> His tactics are very effective. <br> [sound:4c-s-美術館には多くの素晴らしい絵画があります。.mp3]
His tactics are very effective.	<b>美術館には多くの素晴らしい絵画があります。</b> <br> かれのせんじゅつはひじょうにこうかてきです。 <br><br> (美術館) <br> [sound:4c-s-美術館には多くの素晴らしい絵画があります。.mp3]
[sound:4c-k-戦術.mp3]	<b>戦術</b> <br> せんじゅつ <br> tactics
戦術	<b>せんじゅつ</b> <br> tactics <br> [sound:4c-k-戦術.mp3]
tactics	<b>戦術</b> <br> せんじゅつ <br> [sound:4c-k-戦術.mp3]
[sound:4c-s-彼の戦術は非常に効果的です。.mp3]	<b>彼の戦術は非常に効果的です。</b> <br> そのぎじゅつしゃはさいしんのてくのろじーにせいつうしています。 <br><br> (戦術) <br> The engineer is well-versed in the latest technology.
彼の戦術は非常に効果的です。 <br><br> (戦術)	<b>そのぎじゅつしゃはさいしんのてくのろじーにせいつうしています。</b> <br> The engineer is well-versed in the latest technology. <br> [sound:4c-s-彼の戦術は非常に効果的です。.mp3]
The engineer is well-versed in the latest technology.	<b>彼の戦術は非常に効果的です。</b> <br> そのぎじゅつしゃはさいしんのてくのろじーにせいつうしています。 <br><br> (戦術) <br> [sound:4c-s-彼の戦術は非常に効果的です。.mp3]
[sound:4c-k-技術者.mp3]	<b>技術者</b> <br> ぎじゅつしゃ <br> engineer, technical expert, technician, crafts-person
技術者	<b>ぎじゅつしゃ</b> <br> engineer, technical expert, technician, crafts-person <br> [sound:4c-k-技術者.mp3]
engineer, technical expert, technician, crafts-person	<b>技術者</b> <br> ぎじゅつしゃ <br> [sound:4c-k-技術者.mp3]
[sound:4c-s-その技術者は最新のテクノロジーに精通しています。.mp3]	<b>その技術者は最新のテクノロジーに精通しています。</b> <br> かいごしせつではたらいています。 <br><br> (技術者) <br> I work at a nursing home.
その技術者は最新のテクノロジーに精通しています。 <br><br> (技術者)	<b>かいごしせつではたらいています。</b> <br> I work at a nursing home. <br> [sound:4c-s-その技術者は最新のテクノロジーに精通しています。.mp3]
I work at a nursing home.	<b>その技術者は最新のテクノロジーに精通しています。</b> <br> かいごしせつではたらいています。 <br><br> (技術者) <br> [sound:4c-s-その技術者は最新のテクノロジーに精通しています。.mp3]
[sound:4c-k-介護.mp3]	<b>介護</b> <br> かいご <br> nursing
介護	<b>かいご</b> <br> nursing <br> [sound:4c-k-介護.mp3]
nursing	<b>介護</b> <br> かいご <br> [sound:4c-k-介護.mp3]
[sound:4c-s-介護施設で働いています。.mp3]	<b>介護施設で働いています。</b> <br> かんごしはかんじゃをていねいにみまもっています。 <br><br> (介護) <br> The nurse is carefully watching over the patient.
介護施設で働いています。 <br><br> (介護)	<b>かんごしはかんじゃをていねいにみまもっています。</b> <br> The nurse is carefully watching over the patient. <br> [sound:4c-s-介護施設で働いています。.mp3]
The nurse is carefully watching over the patient.	<b>介護施設で働いています。</b> <br> かんごしはかんじゃをていねいにみまもっています。 <br><br> (介護) <br> [sound:4c-s-介護施設で働いています。.mp3]
[sound:4c-k-看護.mp3]	<b>看護</b> <br> かんご <br> nursing, (army) nurse
看護	<b>かんご</b> <br> nursing, (army) nurse <br> [sound:4c-k-看護.mp3]
nursing, (army) nurse	<b>看護</b> <br> かんご <br> [sound:4c-k-看護.mp3]
[sound:4c-s-看護師は患者を丁寧に見守っています。.mp3]	<b>看護師は患者を丁寧に見守っています。</b> <br> かれはべんごにんとしてほうていにたちました。 <br><br> (看護) <br> He stood in court as the defense attorney.
看護師は患者を丁寧に見守っています。 <br><br> (看護)	<b>かれはべんごにんとしてほうていにたちました。</b> <br> He stood in court as the defense attorney. <br> [sound:4c-s-看護師は患者を丁寧に見守っています。.mp3]
He stood in court as the defense attorney.	<b>看護師は患者を丁寧に見守っています。</b> <br> かれはべんごにんとしてほうていにたちました。 <br><br> (看護) <br> [sound:4c-s-看護師は患者を丁寧に見守っています。.mp3]
[sound:4c-k-弁護.mp3]	<b>弁護</b> <br> べんご <br> defense, defence, pleading, advocacy
弁護	<b>べんご</b> <br> defense, defence, pleading, advocacy <br> [sound:4c-k-弁護.mp3]
defense, defence, pleading, advocacy	<b>弁護</b> <br> べんご <br> [sound:4c-k-弁護.mp3]
[sound:4c-s-彼は弁護人として法廷に立ちました。.mp3]	<b>彼は弁護人として法廷に立ちました。</b> <br> かれはごけんかつどうにさんかしています。 <br><br> (弁護) <br> He is participating in constitutional protection activities.
彼は弁護人として法廷に立ちました。 <br><br> (弁護)	<b>かれはごけんかつどうにさんかしています。</b> <br> He is participating in constitutional protection activities. <br> [sound:4c-s-彼は弁護人として法廷に立ちました。.mp3]
He is participating in constitutional protection activities.	<b>彼は弁護人として法廷に立ちました。</b> <br> かれはごけんかつどうにさんかしています。 <br><br> (弁護) <br> [sound:4c-s-彼は弁護人として法廷に立ちました。.mp3]
[sound:4c-k-護憲.mp3]	<b>護憲</b> <br> ごけん <br> protecting the constitution
護憲	<b>ごけん</b> <br> protecting the constitution <br> [sound:4c-k-護憲.mp3]
protecting the constitution	<b>護憲</b> <br> ごけん <br> [sound:4c-k-護憲.mp3]
[sound:4c-s-彼は護憲活動に参加しています。.mp3]	<b>彼は護憲活動に参加しています。</b> <br> はくぶつかんでびじゅつひんのてんじがおこなわれています。 <br><br> (護憲) <br> An exhibition of art pieces is being held at the museum.
彼は護憲活動に参加しています。 <br><br> (護憲)	<b>はくぶつかんでびじゅつひんのてんじがおこなわれています。</b> <br> An exhibition of art pieces is being held at the museum. <br> [sound:4c-s-彼は護憲活動に参加しています。.mp3]
An exhibition of art pieces is being held at the museum.	<b>彼は護憲活動に参加しています。</b> <br> はくぶつかんでびじゅつひんのてんじがおこなわれています。 <br><br> (護憲) <br> [sound:4c-s-彼は護憲活動に参加しています。.mp3]
[sound:4c-k-展示.mp3]	<b>展示</b> <br> てんじ <br> exhibition, display
展示	<b>てんじ</b> <br> exhibition, display <br> [sound:4c-k-展示.mp3]
exhibition, display	<b>展示</b> <br> てんじ <br> [sound:4c-k-展示.mp3]
[sound:4c-s-博物館で美術品の展示が行われています。.mp3]	<b>博物館で美術品の展示が行われています。</b> <br> さんちょうからのてんぼうはすばらしいです。 <br><br> (展示) <br> The view from the mountaintop is magnificent.
博物館で美術品の展示が行われています。 <br><br> (展示)	<b>さんちょうからのてんぼうはすばらしいです。</b> <br> The view from the mountaintop is magnificent. <br> [sound:4c-s-博物館で美術品の展示が行われています。.mp3]
The view from the mountaintop is magnificent.	<b>博物館で美術品の展示が行われています。</b> <br> さんちょうからのてんぼうはすばらしいです。 <br><br> (展示) <br> [sound:4c-s-博物館で美術品の展示が行われています。.mp3]
[sound:4c-k-展望.mp3]	<b>展望</b> <br> てんぼう <br> view, outlook, prospect
展望	<b>てんぼう</b> <br> view, outlook, prospect <br> [sound:4c-k-展望.mp3]
view, outlook, prospect	<b>展望</b> <br> てんぼう <br> [sound:4c-k-展望.mp3]
[sound:4c-s-山頂からの展望は素晴らしいです。.mp3]	<b>山頂からの展望は素晴らしいです。</b> <br> そのがかのてんらんかいはだいせいきょうでした。 <br><br> (展望) <br> The artist's exhibition was a huge success.
山頂からの展望は素晴らしいです。 <br><br> (展望)	<b>そのがかのてんらんかいはだいせいきょうでした。</b> <br> The artist's exhibition was a huge success. <br> [sound:4c-s-山頂からの展望は素晴らしいです。.mp3]
The artist's exhibition was a huge success.	<b>山頂からの展望は素晴らしいです。</b> <br> そのがかのてんらんかいはだいせいきょうでした。 <br><br> (展望) <br> [sound:4c-s-山頂からの展望は素晴らしいです。.mp3]
[sound:4c-k-展覧会.mp3]	<b>展覧会</b> <br> てんらんかい <br> exhibition
展覧会	<b>てんらんかい</b> <br> exhibition <br> [sound:4c-k-展覧会.mp3]
exhibition	<b>展覧会</b> <br> てんらんかい <br> [sound:4c-k-展覧会.mp3]
[sound:4c-s-その画家の展覧会は大盛況でした。.mp3]	<b>その画家の展覧会は大盛況でした。</b> <br> かれはらいげつ、こてんをひらきます。 <br><br> (展覧会) <br> He will hold a solo exhibition next month.
その画家の展覧会は大盛況でした。 <br><br> (展覧会)	<b>かれはらいげつ、こてんをひらきます。</b> <br> He will hold a solo exhibition next month. <br> [sound:4c-s-その画家の展覧会は大盛況でした。.mp3]
He will hold a solo exhibition next month.	<b>その画家の展覧会は大盛況でした。</b> <br> かれはらいげつ、こてんをひらきます。 <br><br> (展覧会) <br> [sound:4c-s-その画家の展覧会は大盛況でした。.mp3]
[sound:4c-k-個展.mp3]	<b>個展</b> <br> こてん <br> one-man exhibition, one-woman exhibition
個展	<b>こてん</b> <br> one-man exhibition, one-woman exhibition <br> [sound:4c-k-個展.mp3]
one-man exhibition, one-woman exhibition	<b>個展</b> <br> こてん <br> [sound:4c-k-個展.mp3]
[sound:4c-s-彼は来月、個展を開きます。.mp3]	<b>彼は来月、個展を開きます。</b> <br> かのじょはひじょうにせっきょくてきなたいどをとっています。 <br><br> (個展) <br> She is taking a very proactive attitude.
彼は来月、個展を開きます。 <br><br> (個展)	<b>かのじょはひじょうにせっきょくてきなたいどをとっています。</b> <br> She is taking a very proactive attitude. <br> [sound:4c-s-彼は来月、個展を開きます。.mp3]
She is taking a very proactive attitude.	<b>彼は来月、個展を開きます。</b> <br> かのじょはひじょうにせっきょくてきなたいどをとっています。 <br><br> (個展) <br> [sound:4c-s-彼は来月、個展を開きます。.mp3]
[sound:4c-k-態度.mp3]	<b>態度</b> <br> たいど <br> attitude, manner, behaviour
態度	<b>たいど</b> <br> attitude, manner, behaviour <br> [sound:4c-k-態度.mp3]
attitude, manner, behaviour	<b>態度</b> <br> たいど <br> [sound:4c-k-態度.mp3]
[sound:4c-s-彼女は非常に積極的な態度を取っています。.mp3]	<b>彼女は非常に積極的な態度を取っています。</b> <br> そのたいはとてもじょうひんでした。 <br><br> (態度) <br> The manner was very elegant.
彼女は非常に積極的な態度を取っています。 <br><br> (態度)	<b>そのたいはとてもじょうひんでした。</b> <br> The manner was very elegant. <br> [sound:4c-s-彼女は非常に積極的な態度を取っています。.mp3]
The manner was very elegant.	<b>彼女は非常に積極的な態度を取っています。</b> <br> そのたいはとてもじょうひんでした。 <br><br> (態度) <br> [sound:4c-s-彼女は非常に積極的な態度を取っています。.mp3]
[sound:4c-k-態.mp3]	<b>態</b> <br> ざま <br> mess, sorry state, plight, sad sight; way, manner
態	<b>ざま</b> <br> mess, sorry state, plight, sad sight; way, manner <br> [sound:4c-k-態.mp3]
mess, sorry state, plight, sad sight; way, manner	<b>態</b> <br> ざま <br> [sound:4c-k-態.mp3]
[sound:4c-s-その態はとても上品でした。.mp3]	<b>その態はとても上品でした。</b> <br> あたらしいたいせいにたいおうするために、そしきはへんかくをおこないました。 <br><br> (態) <br> The organization underwent changes to adapt to the new structure.
その態はとても上品でした。 <br><br> (態)	<b>あたらしいたいせいにたいおうするために、そしきはへんかくをおこないました。</b> <br> The organization underwent changes to adapt to the new structure. <br> [sound:4c-s-その態はとても上品でした。.mp3]
The organization underwent changes to adapt to the new structure.	<b>その態はとても上品でした。</b> <br> あたらしいたいせいにたいおうするために、そしきはへんかくをおこないました。 <br><br> (態) <br> [sound:4c-s-その態はとても上品でした。.mp3]
[sound:4c-k-態勢.mp3]	<b>態勢</b> <br> たいせい <br> attitude, conditions, preparations
態勢	<b>たいせい</b> <br> attitude, conditions, preparations <br> [sound:4c-k-態勢.mp3]
attitude, conditions, preparations	<b>態勢</b> <br> たいせい <br> [sound:4c-k-態勢.mp3]
[sound:4c-s-新しい態勢に対応するために、組織は変革を行いました。.mp3]	<b>新しい態勢に対応するために、組織は変革を行いました。</b> <br> このしょうひんはたようなけいたいではんばいされています。 <br><br> (態勢) <br> This product is sold in various forms.
新しい態勢に対応するために、組織は変革を行いました。 <br><br> (態勢)	<b>このしょうひんはたようなけいたいではんばいされています。</b> <br> This product is sold in various forms. <br> [sound:4c-s-新しい態勢に対応するために、組織は変革を行いました。.mp3]
This product is sold in various forms.	<b>新しい態勢に対応するために、組織は変革を行いました。</b> <br> このしょうひんはたようなけいたいではんばいされています。 <br><br> (態勢) <br> [sound:4c-s-新しい態勢に対応するために、組織は変革を行いました。.mp3]
[sound:4c-k-形態.mp3]	<b>形態</b> <br> けいたい <br> form, shape, figure
形態	<b>けいたい</b> <br> form, shape, figure <br> [sound:4c-k-形態.mp3]
form, shape, figure	<b>形態</b> <br> けいたい <br> [sound:4c-k-形態.mp3]
[sound:4c-s-この商品は多様な形態で販売されています。.mp3]	<b>この商品は多様な形態で販売されています。</b> <br> はんどうたいぎじゅつはげんだいのでんしききにかかせません。 <br><br> (形態) <br> Semiconductor technology is indispensable for modern electronics.
この商品は多様な形態で販売されています。 <br><br> (形態)	<b>はんどうたいぎじゅつはげんだいのでんしききにかかせません。</b> <br> Semiconductor technology is indispensable for modern electronics. <br> [sound:4c-s-この商品は多様な形態で販売されています。.mp3]
Semiconductor technology is indispensable for modern electronics.	<b>この商品は多様な形態で販売されています。</b> <br> はんどうたいぎじゅつはげんだいのでんしききにかかせません。 <br><br> (形態) <br> [sound:4c-s-この商品は多様な形態で販売されています。.mp3]
[sound:4c-k-半導体.mp3]	<b>半導体</b> <br> はんどうたい <br> semiconductor, solid-state
半導体	<b>はんどうたい</b> <br> semiconductor, solid-state <br> [sound:4c-k-半導体.mp3]
semiconductor, solid-state	<b>半導体</b> <br> はんどうたい <br> [sound:4c-k-半導体.mp3]
[sound:4c-s-半導体技術は現代の電子機器に欠かせません。.mp3]	<b>半導体技術は現代の電子機器に欠かせません。</b> <br> かれはぷろじぇくとのしゅどうけんをにぎっています。 <br><br> (半導体) <br> He has control over the leadership of the project.
半導体技術は現代の電子機器に欠かせません。 <br><br> (半導体)	<b>かれはぷろじぇくとのしゅどうけんをにぎっています。</b> <br> He has control over the leadership of the project. <br> [sound:4c-s-半導体技術は現代の電子機器に欠かせません。.mp3]
He has control over the leadership of the project.	<b>半導体技術は現代の電子機器に欠かせません。</b> <br> かれはぷろじぇくとのしゅどうけんをにぎっています。 <br><br> (半導体) <br> [sound:4c-s-半導体技術は現代の電子機器に欠かせません。.mp3]
[sound:4c-k-主導権.mp3]	<b>主導権</b> <br> しゅどうけん <br> hegemony, leadership, initiative
主導権	<b>しゅどうけん</b> <br> hegemony, leadership, initiative <br> [sound:4c-k-主導権.mp3]
hegemony, leadership, initiative	<b>主導権</b> <br> しゅどうけん <br> [sound:4c-k-主導権.mp3]
[sound:4c-s-彼はプロジェクトの主導権を握っています。.mp3]	<b>彼はプロジェクトの主導権を握っています。</b> <br> そのかんばんはほうもんしゃをかいじょうへゆうどうします。 <br><br> (主導権) <br> The sign directs visitors to the venue.
彼はプロジェクトの主導権を握っています。 <br><br> (主導権)	<b>そのかんばんはほうもんしゃをかいじょうへゆうどうします。</b> <br> The sign directs visitors to the venue. <br> [sound:4c-s-彼はプロジェクトの主導権を握っています。.mp3]
The sign directs visitors to the venue.	<b>彼はプロジェクトの主導権を握っています。</b> <br> そのかんばんはほうもんしゃをかいじょうへゆうどうします。 <br><br> (主導権) <br> [sound:4c-s-彼はプロジェクトの主導権を握っています。.mp3]
[sound:4c-k-誘導.mp3]	<b>誘導</b> <br> ゆうどう <br> guidance, leading, induction, introduction, incitement, inducement
誘導	<b>ゆうどう</b> <br> guidance, leading, induction, introduction, incitement, inducement <br> [sound:4c-k-誘導.mp3]
guidance, leading, induction, introduction, incitement, inducement	<b>誘導</b> <br> ゆうどう <br> [sound:4c-k-誘導.mp3]
[sound:4c-s-その看板は訪問者を会場へ誘導します。.mp3]	<b>その看板は訪問者を会場へ誘導します。</b> <br> ちょうでんどうぎじゅつはしょうらいのでんりょくきょうきゅうにかくめいをもたらすかもしれません。 <br><br> (誘導) <br> Superconducting technology may revolutionize future power supply.
その看板は訪問者を会場へ誘導します。 <br><br> (誘導)	<b>ちょうでんどうぎじゅつはしょうらいのでんりょくきょうきゅうにかくめいをもたらすかもしれません。</b> <br> Superconducting technology may revolutionize future power supply. <br> [sound:4c-s-その看板は訪問者を会場へ誘導します。.mp3]
Superconducting technology may revolutionize future power supply.	<b>その看板は訪問者を会場へ誘導します。</b> <br> ちょうでんどうぎじゅつはしょうらいのでんりょくきょうきゅうにかくめいをもたらすかもしれません。 <br><br> (誘導) <br> [sound:4c-s-その看板は訪問者を会場へ誘導します。.mp3]
[sound:4c-k-超電導.mp3]	<b>超電導</b> <br> ちょうでんどう <br> superconductivity
超電導	<b>ちょうでんどう</b> <br> superconductivity <br> [sound:4c-k-超電導.mp3]
superconductivity	<b>超電導</b> <br> ちょうでんどう <br> [sound:4c-k-超電導.mp3]
[sound:4c-s-超電導技術は将来の電力供給に革命をもたらすかもしれません。.mp3]	<b>超電導技術は将来の電力供給に革命をもたらすかもしれません。</b> <br> ちょうせんみんしゅしゅぎじんみんきょうわこくは、ほくとうアジアにいちしています。 <br><br> (超電導) <br> The Democratic People's Republic of Korea is located in Northeast Asia.
超電導技術は将来の電力供給に革命をもたらすかもしれません。 <br><br> (超電導)	<b>ちょうせんみんしゅしゅぎじんみんきょうわこくは、ほくとうアジアにいちしています。</b> <br> The Democratic People's Republic of Korea is located in Northeast Asia. <br> [sound:4c-s-超電導技術は将来の電力供給に革命をもたらすかもしれません。.mp3]
The Democratic People's Republic of Korea is located in Northeast Asia.	<b>超電導技術は将来の電力供給に革命をもたらすかもしれません。</b> <br> ちょうせんみんしゅしゅぎじんみんきょうわこくは、ほくとうアジアにいちしています。 <br><br> (超電導) <br> [sound:4c-s-超電導技術は将来の電力供給に革命をもたらすかもしれません。.mp3]
[sound:4c-k-朝鮮民主主義人民共和国.mp3]	<b>朝鮮民主主義人民共和国</b> <br> ちょうせんみんしゅしゅぎじんみんきょうわこく <br> Democratic People's Republic of Korea (North Korea), DPRK
朝鮮民主主義人民共和国	<b>ちょうせんみんしゅしゅぎじんみんきょうわこく</b> <br> Democratic People's Republic of Korea (North Korea), DPRK <br> [sound:4c-k-朝鮮民主主義人民共和国.mp3]
Democratic People's Republic of Korea (North Korea), DPRK	<b>朝鮮民主主義人民共和国</b> <br> ちょうせんみんしゅしゅぎじんみんきょうわこく <br> [sound:4c-k-朝鮮民主主義人民共和国.mp3]
[sound:4c-s-朝鮮民主主義人民共和国は、北東アジアに位置しています。.mp3]	<b>朝鮮民主主義人民共和国は、北東アジアに位置しています。</b> <br> ちょうせんはんとうは、ちゅうごくとにほんのあいだにあります。 <br><br> (朝鮮民主主義人民共和国) <br> The Korean Peninsula lies between China and Japan.
朝鮮民主主義人民共和国は、北東アジアに位置しています。 <br><br> (朝鮮民主主義人民共和国)	<b>ちょうせんはんとうは、ちゅうごくとにほんのあいだにあります。</b> <br> The Korean Peninsula lies between China and Japan. <br> [sound:4c-s-朝鮮民主主義人民共和国は、北東アジアに位置しています。.mp3]
The Korean Peninsula lies between China and Japan.	<b>朝鮮民主主義人民共和国は、北東アジアに位置しています。</b> <br> ちょうせんはんとうは、ちゅうごくとにほんのあいだにあります。 <br><br> (朝鮮民主主義人民共和国) <br> [sound:4c-s-朝鮮民主主義人民共和国は、北東アジアに位置しています。.mp3]
[sound:4c-k-朝鮮半島.mp3]	<b>朝鮮半島</b> <br> ちょうせんはんとう <br> Korean peninsula
朝鮮半島	<b>ちょうせんはんとう</b> <br> Korean peninsula <br> [sound:4c-k-朝鮮半島.mp3]
Korean peninsula	<b>朝鮮半島</b> <br> ちょうせんはんとう <br> [sound:4c-k-朝鮮半島.mp3]
[sound:4c-s-朝鮮半島は中国と日本の間にあります。.mp3]	<b>朝鮮半島は中国と日本の間にあります。</b> <br> かれのきおくはせんめいです。 <br><br> (朝鮮半島) <br> His memory is vivid.
朝鮮半島は中国と日本の間にあります。 <br><br> (朝鮮半島)	<b>かれのきおくはせんめいです。</b> <br> His memory is vivid. <br> [sound:4c-s-朝鮮半島は中国と日本の間にあります。.mp3]
His memory is vivid.	<b>朝鮮半島は中国と日本の間にあります。</b> <br> かれのきおくはせんめいです。 <br><br> (朝鮮半島) <br> [sound:4c-s-朝鮮半島は中国と日本の間にあります。.mp3]
[sound:4c-k-鮮明.mp3]	<b>鮮明</b> <br> せんめい <br> vivid, clear, distinct
鮮明	<b>せんめい</b> <br> vivid, clear, distinct <br> [sound:4c-k-鮮明.mp3]
vivid, clear, distinct	<b>鮮明</b> <br> せんめい <br> [sound:4c-k-鮮明.mp3]
[sound:4c-s-彼の記憶は鮮明です。.mp3]	<b>彼の記憶は鮮明です。</b> <br> しんせんなさかなをたべました。 <br><br> (鮮明) <br> I ate fresh fish.
彼の記憶は鮮明です。 <br><br> (鮮明)	<b>しんせんなさかなをたべました。</b> <br> I ate fresh fish. <br> [sound:4c-s-彼の記憶は鮮明です。.mp3]
I ate fresh fish.	<b>彼の記憶は鮮明です。</b> <br> しんせんなさかなをたべました。 <br><br> (鮮明) <br> [sound:4c-s-彼の記憶は鮮明です。.mp3]
[sound:4c-k-新鮮.mp3]	<b>新鮮</b> <br> しんせん <br> fresh
新鮮	<b>しんせん</b> <br> fresh <br> [sound:4c-k-新鮮.mp3]
fresh	<b>新鮮</b> <br> しんせん <br> [sound:4c-k-新鮮.mp3]
[sound:4c-s-新鮮な魚を食べました。.mp3]	<b>新鮮な魚を食べました。</b> <br> じしんにそなえてひじょうしょくをじゅんびしました。 <br><br> (新鮮) <br> I prepared emergency food in preparation for an earthquake.
新鮮な魚を食べました。 <br><br> (新鮮)	<b>じしんにそなえてひじょうしょくをじゅんびしました。</b> <br> I prepared emergency food in preparation for an earthquake. <br> [sound:4c-s-新鮮な魚を食べました。.mp3]
I prepared emergency food in preparation for an earthquake.	<b>新鮮な魚を食べました。</b> <br> じしんにそなえてひじょうしょくをじゅんびしました。 <br><br> (新鮮) <br> [sound:4c-s-新鮮な魚を食べました。.mp3]
[sound:4c-k-備える.mp3]	<b>備える</b> <br> そなえる <br> to furnish, to provide for, to equip, to install; to have ready, to prepare for; to possess, to have, to be endowed with, to be armed with
備える	<b>そなえる</b> <br> to furnish, to provide for, to equip, to install; to have ready, to prepare for; to possess, to have, to be endowed with, to be armed with <br> [sound:4c-k-備える.mp3]
to furnish, to provide for, to equip, to install; to have ready, to prepare for; to possess, to have, to be endowed with, to be armed with	<b>備える</b> <br> そなえる <br> [sound:4c-k-備える.mp3]
[sound:4c-s-地震に備えて非常食を準備しました。.mp3]	<b>地震に備えて非常食を準備しました。</b> <br> けいびいんはたてもののまわりをじゅんかいしています。 <br><br> (備える) <br> The security guard is patrolling around the building.
地震に備えて非常食を準備しました。 <br><br> (備える)	<b>けいびいんはたてもののまわりをじゅんかいしています。</b> <br> The security guard is patrolling around the building. <br> [sound:4c-s-地震に備えて非常食を準備しました。.mp3]
The security guard is patrolling around the building.	<b>地震に備えて非常食を準備しました。</b> <br> けいびいんはたてもののまわりをじゅんかいしています。 <br><br> (備える) <br> [sound:4c-s-地震に備えて非常食を準備しました。.mp3]
[sound:4c-k-警備.mp3]	<b>警備</b> <br> けいび <br> defense, defence, guard, policing, security
警備	<b>けいび</b> <br> defense, defence, guard, policing, security <br> [sound:4c-k-警備.mp3]
defense, defence, guard, policing, security	<b>警備</b> <br> けいび <br> [sound:4c-k-警備.mp3]
[sound:4c-s-警備員は建物の周りを巡回しています。.mp3]	<b>警備員は建物の周りを巡回しています。</b> <br> しゅびのせんしゅはよくぼーるをとめました。 <br><br> (警備) <br> The defensive player stopped the ball well.
警備員は建物の周りを巡回しています。 <br><br> (警備)	<b>しゅびのせんしゅはよくぼーるをとめました。</b> <br> The defensive player stopped the ball well. <br> [sound:4c-s-警備員は建物の周りを巡回しています。.mp3]
The defensive player stopped the ball well.	<b>警備員は建物の周りを巡回しています。</b> <br> しゅびのせんしゅはよくぼーるをとめました。 <br><br> (警備) <br> [sound:4c-s-警備員は建物の周りを巡回しています。.mp3]
